nid,lat,lon,distance
49299167,32.734913,-117.0774,3996.594
49299169,32.7357683,-117.0773796,4091.718
49299172,32.738556,-117.075722,4936.161
49299173,32.739067,-117.07679,4821.24
632569578,32.7289781,-117.0687941,3507.684
632569579,32.7292028,-117.0689088,3535.033
1228816107,32.7169345,-117.0898363,4927.32
49299179,32.741211,-117.077591,4545.488
49299185,32.7425593,-117.0772505,4387.255
49299194,32.728283,-117.077454,3258.292
1228816124,32.7240174,-117.0848375,3740.953
49299199,32.72879,-117.077522,3315.635
1228816142,32.7223139,-117.0848463,3551.518
1228816153,32.7241221,-117.0847444,3907.523
1228816190,32.7233807,-117.0848339,3670.149
49299280,32.706379,-117.0764457,4375.418
49299281,32.7069874,-117.0764337,4307.758
1228816211,32.7238121,-117.0849692,3766.962
1228816226,32.7227497,-117.084598,3607.582
1228816231,32.7224378,-117.0848446,3565.296
49299378,32.745846,-117.080513,4980.537
295190457,32.7488428,-117.0162472,4698.007
49561641,32.705528,-117.068909,4327.584
49561650,32.706795,-117.069839,4108.709
49430655,32.757023,-117.047638,3502.172
49430657,32.75703,-117.046623,3597.121
49430661,32.756977,-117.045662,3687.179
3701162184,32.7372965,-117.0502967,1378.487
3701162185,32.7384857,-117.0502962,1246.254
49430783,32.735317,-117.036499,1709.147
49430785,32.7389244,-117.0364477,2084.65
49430786,32.739876,-117.0364341,2190.471
49430787,32.740742,-117.0364218,2286.773
49299718,32.763165,-117.029488,4941.983
49365275,32.729996,-117.090736,4805.697
49365285,32.73019,-117.089722,4681.23
49627450,32.710861,-117.039864,4379.599
49627452,32.712097,-117.039886,4242.146
6257197377,32.7340882,-117.0306026,2630.692
49562014,32.729816,-117.039307,1953.055
49562020,32.72971,-117.03566,2297.968
48906809,32.76762,-117.046967,4690.305
48906815,32.7659262,-117.040359,4851.512
1610695384,32.724346,-117.0398981,2512.7
49103708,32.750523,-117.03846,3304.716
49103716,32.753696,-117.04007,3707.655
49103721,32.7578985,-117.0401872,3856.386
49103722,32.7589928,-117.0401621,3978.089
49384200,32.73999,-117.012413,4409.452
49628035,32.734619,-117.012741,4248.588
49628040,32.7356,-117.012779,4358.743
6051480497,32.7238738,-117.0604382,2095.93
49300483,32.762344,-117.038719,4487.604
49300484,32.762386,-117.038101,4429.629
2990359571,32.7333799,-117.0064355,4976.701
49235024,32.752777,-117.061829,3834.176
49235025,32.753563,-117.062157,3741.55
49235027,32.753989,-117.0623244,3791.439
49235029,32.754383,-117.062477,3837.515
5883708503,32.7145217,-117.0536921,3944.159
49235033,32.755375,-117.063049,3960.897
49235044,32.756618,-117.062927,4123
49235052,32.757393,-117.063293,4225.336
49431663,32.7014446,-117.0694456,4745.416
4786177151,32.7391729,-117.057366,2718.1
49759380,32.7094346,-117.0623625,4074.358
49104054,32.7394415,-117.0793885,4705.553
49104055,32.7390548,-117.0785495,4777.401
49104056,32.7384457,-117.0772162,4745.625
49104057,32.7380445,-117.0763025,4842.028
49300740,32.739468,-117.05925,3016.478
49300743,32.739738,-117.058571,3074.284
49169765,32.752056,-117.057442,3155.914
49169772,32.751747,-117.056053,3017.98
49169775,32.740257,-117.066261,3808.782
49169802,32.74028,-117.064453,3564.416
49169804,32.739906,-117.06424,3610.528
49169808,32.739445,-117.064056,3628.913
49038793,32.7475344,-117.0721027,4325.013
49038796,32.7475942,-117.0733325,4462.164
49104349,32.745579,-117.053589,2140.912
49104356,32.747791,-117.053093,2407.563
49104357,32.750271,-117.053047,2683.36
6004622826,32.7412411,-117.0493111,1512.819
49104370,32.753395,-117.05584,3089.497
49038851,32.747262,-117.0730644,4420.455
5805917811,32.7381582,-117.0582059,2863.581
49432182,32.737415,-117.04731,1342.019
1781679744,32.7251955,-117.059192,2291.958
5805917835,32.7431524,-117.0548682,2181.26
5805917842,32.7396252,-117.0572591,2664.152
5805917851,32.7387751,-117.0576582,2949.228
49497762,32.7437682,-117.0303038,3156.768
49104556,32.714169,-117.036987,4397.791
49104562,32.7145,-117.035843,4278.336
49104563,32.7145,-117.035316,4229.032
49039054,32.724762,-117.042213,2275.423
49039055,32.724998,-117.042343,2246.335
49104591,32.730339,-117.040398,1979.545
49104592,32.730358,-117.039452,1891.031
49039059,32.7558589,-117.0401011,3629.45
49301208,32.727909,-117.044579,1794.563
49432494,32.738396,-117.021141,3652.823
632571960,32.7424125,-117.0471402,1757.633
49105106,32.714977,-117.08326,4130.172
49105107,32.716793,-117.082748,4036.185
49105109,32.717789,-117.082123,4124.259
49105110,32.718285,-117.081787,4187.741
49105219,32.7295512,-117.014389,4648.734
49105220,32.729549,-117.013603,4722.258
49123978,32.730728,-117.053673,1679.821
49236343,32.728199,-117.0345,3278.91
49170819,32.730755,-117.02137,3543.112
49170825,32.731842,-117.021637,3403.635
49170827,32.728996,-117.021408,3737.805
49432979,32.746319,-117.022568,4188.174
49105319,32.750252,-117.049187,2727.113
49105321,32.750244,-117.048576,2705.367
49105322,32.75024,-117.048119,2743.333
49105324,32.750244,-117.047043,2843.961
49105326,32.75024,-117.045959,2945.338
49105328,32.750237,-117.044884,2977.862
49105329,32.750229,-117.043823,2878.634
49105331,32.750225,-117.042763,2779.739
49695588,32.746704,-117.07016,4294.717
49695594,32.731838,-117.030533,2571.433
49695612,32.731541,-117.049377,911.346
49695622,32.731651,-117.039749,1744.596
49695625,32.731663,-117.039078,1807.375
49564578,32.71899,-117.030777,3919.414
49564596,32.721783,-117.029808,3556.403
49302459,32.7586109,-117.0736919,4983.76
49695753,32.709969,-117.035179,4874.963
49564714,32.703205,-117.068336,4527.55
49237034,32.752056,-117.047562,2970.447
49237036,32.752048,-117.045967,3119.615
49237039,32.752029,-117.043907,3053.903
49368113,32.741917,-117.008263,4917.46
49564745,32.719929,-117.031059,4034.213
49564751,32.720482,-117.030952,3595.79
49564753,32.721786,-117.030937,3450.785
49106012,32.699715,-117.069977,4932.024
49564817,32.729675,-117.028214,3161.902
49302725,32.733366,-117.007761,4880.414
49302743,32.7335729,-117.0083309,4822.036
49302749,32.734623,-117.007919,4698.853
49564952,32.71711,-117.034569,3750.686
49433959,32.758263,-117.06321,4442.406
49433960,32.758778,-117.063217,4499.675
49434099,32.71069,-117.043327,4070.534
49434103,32.711136,-117.043297,4121.81
49434105,32.746944,-117.042801,2414.888
49434109,32.7469965,-117.0392964,2741.082
49434156,32.739635,-117.024193,3348.631
49106638,32.729729,-117.045998,1395.754
49696464,32.741859,-117.059792,2983.721
49106642,32.729828,-117.044731,1515.842
49106643,32.729836,-117.044151,1570.103
49172203,32.743549,-117.038513,2505.127
49172204,32.743553,-117.0381185,2468.228
49172215,32.7436288,-117.0321874,2993.712
5805920060,32.742779,-117.0557014,3161.508
5805920067,32.7435507,-117.0544869,2120.306
49368899,32.729298,-117.088211,4401.31
49368907,32.729225,-117.084953,4062.302
49368908,32.729206,-117.083748,3949.565
49368910,32.729183,-117.081596,3748.248
49106775,32.763538,-117.039459,4657.018
49106777,32.763599,-117.038193,4564.783
49368922,32.728302,-117.079674,3538.155
49237947,32.712086,-117.080879,4063.833
49237949,32.713425,-117.081543,3902.502
49631212,32.758793,-117.064461,4392.721
49631222,32.75824,-117.070267,4545.095
49303547,32.760529,-117.0486296,4049.326
49303548,32.7605054,-117.0469982,3896.753
49696787,32.71003,-117.069977,3638.87
49696817,32.707256,-117.07077,4002.285
49696820,32.708,-117.070808,3919.138
49696825,32.75848,-117.070267,4571.782
49762401,32.737014,-117.040201,1563.243
49500280,32.721344,-117.023064,4210.64
49500293,32.724941,-117.021019,4196.726
49238173,32.750214,-117.05555,2838.029
49631405,32.73777,-117.078171,4625.388
49238191,32.752758,-117.057213,3192.304
4605825201,32.7540187,-117.0433122,3217.606
49631411,32.741222,-117.078407,4621.817
49631413,32.742069,-117.0784,4716.002
49631488,32.732403,-117.037201,2076.695
3473428863,32.7397425,-117.0470809,2002.704
49107425,32.700748,-117.070923,4934.268
49107426,32.700668,-117.0591583,4807.792
49238600,32.753521,-117.027992,4417.322
49238605,32.753201,-117.027397,4484.857
49238619,32.752392,-117.024521,4660.925
48911013,32.7194534,-117.099085,4862.411
48911031,32.7189894,-117.0950774,4481.53
49435504,32.708004,-117.0616,4410.695
49173362,32.710815,-117.040657,4308.824
49173364,32.7120929,-117.0406925,4166.689
49435526,32.709087,-117.061333,4220.511
49435538,32.70713,-117.0739935,4536.624
49304466,32.702763,-117.069679,4584.241
49304470,32.703053,-117.06916,4525.867
49304473,32.70343,-117.06884,4474.166
49304475,32.704205,-117.068359,4376.945
49304480,32.705841,-117.06778,4185.845
49501162,32.717224,-117.041862,3857.663
49239078,32.716301,-117.031937,3976.399
49239081,32.71735,-117.028473,4321.386
49239204,32.759354,-117.044037,4056.716
49239206,32.762611,-117.043983,4418.913
49763765,32.749878,-117.05851,3608.515
49108473,32.7289234,-117.072714,3293.418
49108478,32.729225,-117.072144,3360.584
49108777,32.718426,-117.030968,3985.042
49108782,32.7438038,-117.0184447,4226.687
49436506,32.724026,-117.053131,1935.841
49502338,32.725971,-117.020119,4328.307
49502351,32.727615,-117.016953,4493.642
49109137,32.744884,-117.062172,2935.114
49109141,32.745411,-117.06102,2798.024
49109173,32.729603,-117.053711,1530.837
49109182,32.730343,-117.052032,1452.999
49568116,32.7473506,-117.0221139,4178.288
49568151,32.758774,-117.061638,4481.287
49699279,32.707111,-117.07177,4097.228
2819643889,32.7212539,-117.0876676,3724.764
2819643891,32.7212625,-117.0887554,3826.532
2819643895,32.721274,-117.0897905,3920.792
49109535,32.715061,-117.093582,4903.494
49109536,32.7150571,-117.0928208,4974.71
49109539,32.715038,-117.090851,4805.554
49109540,32.715031,-117.089882,4714.895
49109541,32.715015,-117.088188,4558.722
49371683,32.754692,-117.069763,4749.292
49109543,32.715,-117.086617,4411.736
49109544,32.7150076,-117.0859138,4477.53
49109582,32.7150017,-117.0850167,3965.789
49109583,32.714996,-117.084373,4026.014
49109584,32.714996,-117.084068,4054.549
49109585,32.7149684,-117.0829359,4160.509
49109590,32.713963,-117.080688,3802.422
49109627,32.745499,-117.023453,3907.192
49109685,32.709064,-117.035896,4893.807
49437368,32.710655,-117.047707,3660.717
49109689,32.709961,-117.036072,4791.408
49437371,32.712032,-117.047737,3507.576
49109692,32.710678,-117.0361888,4710.409
49109693,32.7124263,-117.0373187,4489.123
49437376,32.7124448,-117.0477419,3531.571
49633996,32.729984,-117.060547,1165.257
49306352,32.761326,-117.053398,4032.551
49306353,32.763268,-117.053352,4248.535
49306361,32.76859,-117.0536754,4878.767
49306363,32.7691548,-117.053688,4941.581
49306365,32.769657,-117.053703,4997.441
49699605,32.725857,-117.018677,4488.429
49437520,32.7296203,-117.0800121,3903.653
49437524,32.730675,-117.079933,3784.755
3473365849,32.7265561,-117.0267143,3485.731
49437531,32.73769,-117.079826,4523.392
3473365852,32.7265739,-117.0252477,3623.029
3473365853,32.726925,-117.0233509,3773.616
49437534,32.742863,-117.079742,4653.299
3473365854,32.7269285,-117.024707,3900.471
3473365855,32.7274804,-117.0242498,3791.399
3473365856,32.7274817,-117.0241072,3778.059
3473365857,32.7274879,-117.0233895,3710.92
3473365858,32.7277553,-117.0241208,3808.509
49437540,32.743748,-117.079849,4756.919
49437552,32.73769,-117.079376,4510.783
49437556,32.741234,-117.079361,4711.053
49306508,32.728985,-117.030579,2899.729
49306510,32.728989,-117.030457,2888.308
49306511,32.728989,-117.028816,3041.81
49306514,32.728989,-117.028236,3096.068
49306516,32.728992,-117.026978,3213.744
49306521,32.728996,-117.020714,3802.723
49241029,32.764557,-117.043747,4696.849
49241030,32.764549,-117.043007,4627.65
49437701,32.732933,-117.046753,1312.58
49437703,32.732983,-117.044182,1242.215
49437708,32.733364,-117.042961,1314.792
49437803,32.7388971,-117.0385731,1886.675
49241452,32.716286,-117.042633,3717.047
49241455,32.716488,-117.041908,3774.686
49241460,32.716339,-117.04126,3711.178
49503647,32.711254,-117.069946,3502.736
49110465,32.727211,-117.084221,4017.079
49110466,32.726723,-117.083458,3927.42
49241683,32.704128,-117.059479,4524.685
49241686,32.7032493,-117.0591728,4499.906
49634905,32.738564,-117.050041,1271.662
49634908,32.737526,-117.050018,1387.103
49241695,32.730431,-117.026299,3148.085
49241696,32.730438,-117.026733,3188.689
49110711,32.719593,-117.092583,4368.399
49110713,32.719723,-117.092407,4346.489
49110751,32.720131,-117.093559,4400.469
49307830,32.733093,-117.072067,4512.729
49307835,32.7357299,-117.0714774,4208.914
3295895927,32.7236546,-117.0278604,3706.205
3295895929,32.7236751,-117.0276589,3686.989
49176978,32.762905,-117.036423,4631.581
49701275,32.761887,-117.058693,4311.09
49176997,32.763111,-117.034737,4744.888
49504685,32.751854,-117.042709,2960.949
49504691,32.72551,-117.04245,2188.529
49504694,32.725967,-117.042526,2137.218
49504696,32.726681,-117.042671,2056.675
49504700,32.731586,-117.042992,1508.768
49504705,32.735222,-117.042923,1108.154
49504710,32.738842,-117.042877,1510.704
49504713,32.7438914,-117.0428363,2072.215
49504723,32.746235,-117.042809,2336.047
49504729,32.724105,-117.0388246,2616.902
49504733,32.7242951,-117.0392258,2590.645
49308135,32.740723,-117.038567,2123.867
49308136,32.7416284,-117.0385627,2214.839
49111637,32.712219,-117.090881,4870.949
49111639,32.711815,-117.091217,4950.443
49111640,32.712234,-117.091232,4903.831
49111641,32.722736,-117.090591,4127.759
49111642,32.725574,-117.090561,4406.701
49111648,32.720459,-117.090942,4118.888
49111649,32.721428,-117.090927,4010.48
49111650,32.722122,-117.090927,4087.649
49635953,32.73077,-117.08374,4123.477
2138464907,32.73769,-117.0795336,4496.042
2138464928,32.7430739,-117.0794603,4632.333
49570703,32.756695,-117.035713,4382.025
49243092,32.7261447,-117.0238875,3914.723
49374201,32.730953,-117.078598,3654.509
49374205,32.734924,-117.078499,4096.162
49374220,32.75148,-117.042717,2919.355
49374226,32.751911,-117.043823,3038.385
48981029,32.7276359,-117.0751447,2985.568
48981030,32.7276434,-117.0754999,2952.308
49505355,32.754932,-117.0263638,4863.268
49505365,32.755821,-117.027512,4689.537
49112218,32.71167,-117.07312,3695.413
49374406,32.722488,-117.055397,2169.98
2138465578,32.7458765,-117.0795644,4891.756
2138465579,32.7445699,-117.0795888,4753.775
2138465580,32.7440677,-117.0794323,4678.207
49505595,32.721233,-117.076118,2888.828
49309004,32.7519075,-117.0371462,3658.769
49243534,32.72153,-117.0493471,2029.564
49243537,32.74567,-117.045517,2600.149
49243539,32.746227,-117.045517,2538.213
49440199,32.73259,-117.044167,1285.937
49505836,32.7542,-117.027527,4508.197
49636932,32.704575,-117.057137,4347.529
49112694,32.730843,-117.017113,4197.255
49112695,32.73082,-117.016342,4125.091
1228826262,32.7392637,-117.0710019,4291.402
49112766,32.7088216,-117.0707229,3770.004
49112771,32.708564,-117.0697062,3874.774
49112772,32.708339,-117.0688062,3962.619
49506059,32.716476,-117.087196,4813.814
49506109,32.715332,-117.074547,3327.86
49047371,32.725269,-117.068283,1773.975
48916301,32.7414091,-117.051625,2062.045
49047376,32.724411,-117.066628,1955.946
48916341,32.7076836,-117.0807309,4699.473
48916342,32.729435,-117.077522,3387.356
48916343,32.729496,-117.077522,3394.139
48916344,32.729515,-117.062233,956.725
48916345,32.729679,-117.062279,937.988
2138466240,32.7438565,-117.0795813,4833.108
49178624,32.736534,-117.083977,4778.298
49178626,32.736507,-117.081444,4541.358
49178628,32.736488,-117.079826,4390.006
49375250,32.742966,-117.058388,2889.611
49375252,32.743874,-117.05838,2739.033
49113163,32.761425,-117.064163,4646.827
49047631,32.741428,-117.074799,4274.209
49047632,32.7424926,-117.0747866,4155.82
49047633,32.7433663,-117.074791,4130.048
49113165,32.761688,-117.06266,4790.472
49113166,32.761776,-117.06234,4821.954
49113168,32.762001,-117.060143,4864.945
49178714,32.761505,-117.029877,4857.891
49178716,32.761971,-117.029068,4949.584
49047692,32.720657,-117.036987,3416.252
49047693,32.721512,-117.037033,3321.083
49506561,32.699771,-117.0668652,4995.265
49506579,32.749817,-117.057213,3111.389
48982378,32.7505413,-117.0141574,4969.79
49310091,32.7249228,-117.01408,4845.843
49310094,32.7276455,-117.0141381,4861.934
49310096,32.7303799,-117.0144882,4556.121
49310099,32.736668,-117.014473,3856.89
49310100,32.738716,-117.014473,4084.617
49310105,32.7397369,-117.0144321,4198.374
49310112,32.740351,-117.0144319,4266.754
49113598,32.735439,-117.005432,4852.678
49113599,32.736156,-117.005432,4772.951
49375827,32.707867,-117.062317,4248.744
49375838,32.707813,-117.057953,3908.557
49507017,32.747711,-117.050484,2481.172
49048267,32.723442,-117.087067,4037.734
49507019,32.750259,-117.050247,2747.873
49703696,32.733471,-117.011093,4798.272
49703701,32.73317,-117.010033,4665.207
49113890,32.764236,-117.049011,4515.215
49113891,32.764217,-117.046822,4310.523
49113936,32.762611,-117.069778,4918.596
49113937,32.762604,-117.068817,4828.733
49113938,32.762581,-117.067833,4736.687
49113939,32.762573,-117.066902,4649.628
49113940,32.7625808,-117.0662169,4713.695
49113947,32.73616,-117.003807,4925.009
49179507,32.704628,-117.046112,4426.328
49179508,32.706291,-117.046204,4265.289
49179511,32.707096,-117.046204,4175.777
49179513,32.70789,-117.046211,4087.486
49179560,32.757122,-117.04866,3914.304
49179561,32.757126,-117.048248,3952.833
49376277,32.724571,-117.069077,1909.349
49376282,32.725521,-117.068878,2039.132
49376285,32.7453955,-117.038457,3049.762
49441951,32.704182,-117.055832,4641.661
49441953,32.70509,-117.055817,4590.941
49704246,32.7003583,-117.0569631,4837.099
49179966,32.747887,-117.062927,3012.195
49704260,32.703789,-117.056931,4527.952
49179980,32.746494,-117.061363,2785.882
49179987,32.7455196,-117.0588535,2524.19
49573215,32.747845,-117.058868,2727.883
49638888,32.736691,-117.010223,4254.416
49049099,32.747547,-117.07132,4215.589
49114637,32.730927,-117.041946,1682.478
49049102,32.747921,-117.069473,4394.754
49114640,32.730953,-117.041023,1769.001
49049108,32.748126,-117.0680716,4546.544
49573406,32.749863,-117.038383,3230.704
49573421,32.750015,-117.041924,3583.155
49311322,32.724537,-117.037628,2746.304
49376873,32.731453,-117.0867,4983.361
49311338,32.72728,-117.030357,3281.434
49049248,32.718861,-117.021271,4635.203
49049251,32.719868,-117.020752,4594.282
49049252,32.720531,-117.02076,4668.008
49573552,32.760483,-117.037392,4376.508
49376943,32.705158,-117.058983,4297.113
49376945,32.705746,-117.05899,4362.499
49049274,32.740749,-117.073601,4451.049
49180352,32.722164,-117.023071,4223.32
49180360,32.722839,-117.021889,4339.922
49180362,32.723423,-117.02433,4027.109
49180369,32.722485,-117.024147,4111.019
49180378,32.722164,-117.02314,4216.865
49573633,32.725578,-117.091347,4480.229
49180438,32.7289103,-117.0637231,1097.854
2139647826,32.7618395,-117.066183,4605.235
49049557,32.72826,-117.01989,4672.049
49049560,32.728519,-117.020218,4714.13
2139647964,32.7628902,-117.0645898,4795.535
2139647966,32.7630086,-117.0646518,4809.92
2139647986,32.7636156,-117.0630706,4958.934
2139647995,32.7637146,-117.0631559,4972.528
2139648013,32.7644482,-117.0616612,4824.334
2139648015,32.7643514,-117.0615692,4838.113
2139648022,32.7650587,-117.0607804,4756.429
2139648025,32.7649492,-117.0607045,4742.336
2139648038,32.7649418,-117.0609363,4737.089
2139648055,32.7663836,-117.0592378,4681.906
2139648059,32.7662842,-117.0591709,4669.206
2139648062,32.7661166,-117.0590778,4648.637
49115210,32.703316,-117.042877,4775.219
49115212,32.704868,-117.043823,4581.21
49115219,32.705437,-117.046204,4335.96
49115220,32.705364,-117.047203,4242.136
49115255,32.734089,-117.047653,1123.549
49442996,32.757076,-117.061287,4208.864
49639639,32.73354,-117.03315,2224.94
49639641,32.734859,-117.032303,2125.183
49639643,32.7349767,-117.032222,2140.305
49639655,32.7389915,-117.0312024,2575.308
49181015,32.7547744,-117.0466443,3327.21
49181022,32.757607,-117.043762,3743.043
49181025,32.759335,-117.042908,3951.123
49181028,32.759689,-117.042732,3993.788
49181029,32.760326,-117.042419,4070.428
49181034,32.76096,-117.042152,4145.987
49181036,32.761242,-117.042137,4177.375
49181041,32.764271,-117.042084,4514.228
49181042,32.765965,-117.042053,4702.615
49181044,32.766445,-117.041878,4758.508
49181045,32.766838,-117.041733,4804.263
49508741,32.724037,-117.0385542,2643.357
49508743,32.724857,-117.037003,2814.747
49181197,32.729473,-117.075798,3513.058
49050234,32.751526,-117.036484,3529.585
49312444,32.725708,-117.047379,1678.148
49312458,32.727959,-117.04776,1935.482
49312598,32.7142754,-117.0876555,4642.401
49312639,32.75803,-117.038513,3942.642
49312641,32.759117,-117.038368,4064.269
49312643,32.759785,-117.038269,4139.122
49312644,32.760635,-117.038147,4234.324
49312647,32.76207,-117.038078,4394.426
49312650,32.764835,-117.038277,4702.444
4616844195,32.7535044,-117.0486252,3075.661
4616844201,32.7514869,-117.048628,2851.164
49706100,32.710431,-117.0845214,4368.087
49509492,32.714268,-117.039818,4209.765
49509493,32.714058,-117.039543,4175.02
49509530,32.72707,-117.087433,4320.254
49640623,32.736202,-117.037552,1702.863
49247450,32.766827,-117.042953,4918.342
49050943,32.738411,-117.081429,4750.218
49313178,32.710041,-117.071068,3604.374
49313179,32.711266,-117.07106,3468.158
49313192,32.714718,-117.069031,3023.57
49575383,32.746956,-117.019028,4356.094
49509859,32.726009,-117.029457,3488.256
49509920,32.716095,-117.021408,4981.621
49313376,32.7194789,-117.0967459,4776.719
49313377,32.719429,-117.093559,4478.528
49247944,32.7291902,-117.0734637,3307.963
49706730,32.754612,-117.023018,4960.677
49379100,32.717148,-117.07193,3001.597
49379102,32.717644,-117.072533,2922.703
4614747939,32.7664494,-117.0575494,4649.995
5957253089,32.7159708,-117.0498146,2925.838
5957253093,32.715243,-117.0493655,3620.201
49707035,32.729151,-117.071363,3441.435
3293935786,32.7180787,-117.0253818,4389.63
3293935789,32.718263,-117.0258675,4285.626
49379542,32.720798,-117.026093,4002.833
49379547,32.7209488,-117.0248215,4127.397
2817226979,32.7458842,-117.0545125,2239.677
49707292,32.7478069,-117.0303576,3575.54
49707294,32.748798,-117.030167,3687.178
49576247,32.718983,-117.044243,3008.35
49052024,32.738724,-117.012718,4248.767
49052025,32.739758,-117.012711,4363.745
49117601,32.758465,-117.067078,4504.815
49117602,32.759163,-117.067062,4582.444
49117603,32.7606644,-117.06709,4601.245
2139650497,32.760959,-117.067832,4607.799
49052146,32.723404,-117.045937,2289.5
49052147,32.722931,-117.045273,2370.892
49052150,32.722454,-117.044411,2467.715
49052151,32.721634,-117.043068,2622.951
49052152,32.721207,-117.042358,2704.597
49445473,32.717796,-117.083076,4213.419
49707750,32.747139,-117.058662,2647.05
49707758,32.749187,-117.059464,2890.004
49445666,32.766331,-117.062157,4947.698
5523929971,32.7257916,-117.0735919,2138.471
5523929972,32.7469051,-117.0283026,3497.696
5523929973,32.7180606,-117.0923934,4209.575
5523929978,32.7233232,-117.0758434,2603.524
5523929980,32.7447256,-117.0396158,2406.415
5523929982,32.725509,-117.0739765,2186.239
5523929988,32.740215,-117.0529631,2244.65
5523929992,32.717769,-117.0909612,4843.384
49314829,32.754501,-117.03463,3997.226
49314830,32.755215,-117.033409,4135.407
49314833,32.756527,-117.031151,4392.056
49511445,32.71357,-117.079163,3745.845
49314838,32.757607,-117.029289,4603.573
48921624,32.741325,-117.057983,2876.204
48921625,32.741327,-117.0576207,2842.318
49314841,32.757683,-117.02916,4618.302
49314845,32.759125,-117.026733,4896.305
49118286,32.717049,-117.031952,3893.213
49118287,32.717278,-117.031097,3977.157
49660646,32.731617,-117.013359,4800.828
49118509,32.753452,-117.023514,4816.452
49053010,32.7434413,-117.02304,3739.554
49053011,32.745407,-117.022949,3955.426
49053012,32.740681,-117.063408,3456.987
49118549,32.713516,-117.037033,4468.131
49118550,32.713215,-117.03698,4501.966
49053015,32.74123,-117.063393,3519.1
49053111,32.705555,-117.048561,4110.218
49053113,32.707577,-117.048286,4342.628
49774071,32.718198,-117.0204411,4743.532
49643139,32.737732,-117.083344,4852.475
49184424,32.7576574,-117.0539551,3572.407
49643194,32.740963,-117.066719,3797.819
49184447,32.759678,-117.052383,3922.61
49184450,32.759705,-117.051224,4031.029
49184452,32.75972,-117.050278,4032.816
49184453,32.759735,-117.049477,3957.897
49184457,32.7598,-117.048653,3880.277
49184459,32.759777,-117.04718,3813.994
49118979,32.718983,-117.035912,3456.775
49118980,32.720581,-117.035896,3634.471
49118987,32.721054,-117.019569,4638.387
49118990,32.724934,-117.019241,4363.052
49053498,32.723911,-117.055603,1952.88
49053499,32.724728,-117.056473,1830.91
49053500,32.724854,-117.056587,1813.303
49053501,32.725864,-117.057671,1661.991
49053502,32.726284,-117.058144,1597.657
49774413,32.733147,-117.036041,2283.769
49643475,32.75592,-117.025726,4860.568
49643479,32.756119,-117.024551,4976.975
49643573,32.746517,-117.068428,4594.431
49643614,32.715302,-117.032623,4035.33
49119331,32.728989,-117.029266,2999.716
49119332,32.730988,-117.029259,3221.996
49643621,32.715946,-117.033524,3924.72
49315947,32.759045,-117.037468,4128.633
49315973,32.760498,-117.036873,4327.948
49315975,32.7608533,-117.0368318,4367.643
49119497,32.718346,-117.040993,3518.173
49119498,32.718407,-117.040443,3466.274
49119505,32.720718,-117.038338,3441.677
49119509,32.721584,-117.034927,3123.906
48857478,32.735332,-117.025421,2843.609
48857479,32.735329,-117.024513,2928.539
49119646,32.757244,-117.055267,3490.158
49119660,32.761292,-117.056419,3998.414
49447343,32.745289,-117.073357,4126.6
49119663,32.761436,-117.05732,4032.096
49447346,32.745579,-117.072449,4034.907
49119668,32.76247,-117.058189,4203.48
49250741,32.714676,-117.078697,3599.98
49250742,32.716743,-117.078728,3714.79
49447375,32.747093,-117.065773,3339.833
49447389,32.718544,-117.033997,3537.507
49447390,32.718544,-117.032982,3631.714
48988785,32.705048,-117.050911,4240.474
4617044646,32.7374845,-117.0249163,3231.788
49251058,32.7333048,-117.0569242,330.329
49251060,32.7324471,-117.0561082,207.93
49185561,32.715023,-117.077728,3501.454
49185563,32.716732,-117.077744,3622.724
49578883,32.720589,-117.073334,3039.727
49054597,32.737705,-117.080612,4596.927
49054598,32.739944,-117.080559,4845.942
49578892,32.719025,-117.07225,2826.727
49054604,32.741219,-117.079773,4836.15
49578895,32.718914,-117.071274,2733.676
49120203,32.748219,-117.01973,4875.811
49120208,32.749321,-117.018547,4663.981
49251281,32.7502778,-117.0705126,4181.546
49251288,32.7520553,-117.0668448,3763.468
49251292,32.7542,-117.059959,3622.629
49251303,32.7553098,-117.0547837,3264.7
49251305,32.7552884,-117.0539669,3341.119
49578992,32.741211,-117.009583,4770.813
49251316,32.7551012,-117.0498819,3371.424
49251320,32.7551429,-117.0491336,3271.001
49251336,32.7551015,-117.0430542,3340.431
49251360,32.7567366,-117.038642,3798.318
49382567,32.714535,-117.058052,3158.158
49382570,32.7145265,-117.0545929,2985.234
49382576,32.714527,-117.051483,3737.481
49382577,32.714523,-117.049362,3540.127
49382584,32.714523,-117.067963,2993.098
49382586,32.714523,-117.062523,3502.046
49382592,32.714563,-117.059639,3772.386
49775814,32.719963,-117.049309,2204.335
49579410,32.732449,-117.051102,1690.08
49513914,32.710667,-117.046913,3735.016
49513915,32.71204,-117.046913,3584.674
49186241,32.708931,-117.044991,4394.231
49186242,32.709064,-117.044617,4356.242
49186253,32.709309,-117.042717,4538.153
49186251,32.709236,-117.043633,4451.688
49120743,32.724216,-117.045158,2173.471
49120746,32.725422,-117.046333,1978.659
49120749,32.726715,-117.046356,2123.564
48957730,32.766006,-117.045677,4611.536
48957731,32.766006,-117.045593,4619.39
48957732,32.762497,-117.042122,4316.935
48957733,32.762574,-117.042122,4325.497
49186315,32.729069,-117.046852,1551.82
49186331,32.729191,-117.045891,1456.408
49448486,32.7399151,-117.0322022,2585.55
