nid,latitude,longitude,distance
49260745,32.758999,-117.113091,4737.381
49260749,32.7589933,-117.1120742,4642.295
49260751,32.758984,-117.1114405,4583.028
49260773,32.758858,-117.106361,4099.183
49260774,32.758858,-117.106087,4073.561
49326529,32.739891,-117.081451,3233.004
49130015,32.740274,-117.0576065,4692.079
49130016,32.7422779,-117.0576065,4469.239
49261089,32.7579184,-117.0785561,1236.692
49326980,32.784805,-117.067993,4783.287
49326984,32.784489,-117.067757,4738.951
1336388490,32.7394551,-117.0938845,4800.277
1336388492,32.7402622,-117.0939288,4710.436
49064984,32.7685248,-117.0685195,2606.796
49064985,32.7685279,-117.0674661,2700.938
49064986,32.7685589,-117.0646664,2962.732
4586122299,32.7576905,-117.0836157,1597.817
4586122300,32.7576929,-117.0841474,1647.537
4586122301,32.7576997,-117.0846784,1697.197
4586122302,32.7589615,-117.084138,1508.889
4586122304,32.7608033,-117.084098,1594.896
1713024261,32.7777062,-117.1007175,3889.369
49393037,32.747009,-117.08448,2762.62
49393038,32.747009,-117.083633,2683.406
49393226,32.7553112,-117.1168317,4673.598
49393230,32.757175,-117.116814,4879.5
49393246,32.757168,-117.116287,4830.213
49655500,32.729973,-117.08979,4715.585
48934821,32.747334,-117.083618,2647.24
48934822,32.747555,-117.083633,2622.626
49131433,32.761215,-117.081337,700.017
48934920,32.7439635,-117.095558,4004.489
48934922,32.7431686,-117.0955521,4092.88
49197078,32.771324,-117.105614,4950.632
49197083,32.75885,-117.105339,4003.609
49197091,32.764927,-117.105263,4098.716
49197092,32.766636,-117.105217,4284.166
49197129,32.764286,-117.043007,4948.192
48935003,32.766003,-117.044418,4625.814
48935004,32.765999,-117.044296,4637.23
49116204,32.753235,-117.109424,4191.759
49656032,32.743546,-117.081642,2829.907
49116228,32.753174,-117.10083,3393.451
49116229,32.753166,-117.099777,3294.974
49116231,32.753159,-117.098686,3197.825
49116235,32.753132,-117.095467,2944.581
49116236,32.753124,-117.094383,2858.684
49116238,32.753112,-117.0933336,2776.478
49116240,32.753105,-117.092232,2689.534
49459519,32.731003,-117.090157,4662.064
49116246,32.7530677,-117.0879531,2351.447
5692633513,32.7432316,-117.079607,2770.966
5692633514,32.7432344,-117.0794513,2821.098
5692633515,32.7430681,-117.0796107,2789.15
49066418,32.765202,-117.068176,2400.264
49066419,32.7652092,-117.067786,2363.789
49066420,32.7652046,-117.0668553,2450.814
49066422,32.7651824,-117.065438,2583.365
49066425,32.765182,-117.065018,2622.636
49132034,32.7822,-117.067429,4656.145
49132043,32.782085,-117.065483,4472.525
49525273,32.731834,-117.086243,4433.422
49525274,32.731548,-117.085869,4480.7
371175999,32.7587217,-117.1086899,4261.619
49066617,32.739193,-117.081413,3311.09
49263229,32.737309,-117.077217,3918.929
48935639,32.7716361,-117.0693624,2487.618
371176162,32.7583789,-117.1090258,4930.817
49066931,32.758816,-117.065437,2415.058
49066937,32.759624,-117.064484,2538.132
49067008,32.738495,-117.091652,4378.788
49067013,32.740314,-117.091454,4169.64
49067014,32.742477,-117.091476,3929.116
371176545,32.7518571,-117.1081962,4240.887
49132643,32.758839,-117.103233,3867.497
49132663,32.7639878,-117.1029505,3832.322
49132666,32.765339,-117.103317,4108.517
49067160,32.759045,-117.079628,1004.927
49067162,32.759914,-117.080688,1143.358
49460386,32.7552962,-117.1147257,4476.649
49067174,32.7680705,-117.0848086,2165.706
49460390,32.7552732,-117.1114757,4172.718
49067177,32.7699873,-117.0860228,2117.227
49460401,32.7552273,-117.1061128,3671.157
49460408,32.7552043,-117.1029238,3372.927
49460412,32.7551916,-117.1008249,3176.643
49460414,32.755145,-117.1002255,3120.352
49460416,32.7550789,-117.0994787,3049.771
49460424,32.7553338,-117.0975735,2869.316
49460434,32.7559189,-117.0932993,2464.348
49460436,32.755966,-117.092941,2430.435
49460451,32.756638,-117.087914,1954.43
49460462,32.757076,-117.084686,1648.664
49460465,32.757225,-117.083603,1546.043
49460469,32.7575699,-117.0808454,1293.314
49460485,32.7584485,-117.0749311,1480.215
49460495,32.7597167,-117.0705061,1730.542
49460520,32.7648355,-117.0608582,2739.469
49460545,32.7684038,-117.0543207,3485.341
49460552,32.7686862,-117.0514919,3753.137
49460553,32.7687242,-117.0492562,3962.435
49460555,32.7687474,-117.0470825,4164.44
49460746,32.782398,-117.060539,4278.132
49460747,32.782158,-117.059761,4355.605
49350956,32.764919,-117.104721,4048.029
49526508,32.739471,-117.084862,3406.461
49526521,32.740639,-117.084717,3267.051
49067879,32.766651,-117.079941,869.325
49067882,32.766819,-117.07798,1055.282
49067909,32.757504,-117.059357,3273.873
49067916,32.758343,-117.060837,3097.766
49002572,32.7638059,-117.0979566,3091.374
49002573,32.7647931,-117.096967,4393.698
49264730,32.760418,-117.065811,2380.748
49461454,32.761593,-117.076927,1090.663
49658116,32.744156,-117.091179,3730.957
5269207417,32.755454,-117.0459611,4793.053
5269207418,32.7555852,-117.0458246,4812.438
5269207419,32.7554418,-117.0456419,4824.343
49396159,32.740711,-117.071274,4012.187
49396161,32.742016,-117.071251,4157.313
1715714574,32.7567123,-117.0806669,1583.404
49658434,32.771931,-117.106407,4963.118
49090651,32.775898,-117.088943,2733.083
1715714674,32.7353187,-117.0798415,3661.695
1715714675,32.735314,-117.079595,3663.287
2669001502,32.7479131,-117.1020466,4082.758
49199936,32.765884,-117.109909,4544.418
49134464,32.743557,-117.068367,4399.977
48872364,32.7533,-117.117993,4993.217
49200082,32.7602058,-117.1091344,4727.411
2138487861,32.7473947,-117.0794146,2311.536
2138487858,32.7476069,-117.0795354,2284.342
49069118,32.75898,-117.110817,4525.782
49069119,32.761139,-117.110786,4765.87
5692636223,32.7445063,-117.0794386,2651.498
49069121,32.757126,-117.110397,4279.387
49069122,32.758976,-117.110382,4485.103
5692636222,32.744446,-117.0795895,2635.873
49069123,32.764198,-117.110962,4542.764
49069125,32.76453,-117.110939,4579.868
49069126,32.753242,-117.110359,4279.202
49069120,32.7552652,-117.1104227,4074.244
49069129,32.7478244,-117.1106411,4903.044
49069130,32.7496995,-117.1106489,4694.541
49069131,32.751511,-117.110611,4493.287
49069132,32.75325,-117.110603,4302.037
49069133,32.7649643,-117.111429,4648.608
49069137,32.7655871,-117.111343,4721.276
49069142,32.7665026,-117.1116203,4831.047
1437187429,32.7835054,-117.0587766,4383.598
1437187430,32.7834456,-117.0586693,4395.633
1437187431,32.7842938,-117.0575039,4540.261
1437187434,32.7817065,-117.0599464,4408.718
5915327986,32.770777,-117.0763045,1758.335
5543804407,32.7370887,-117.0894443,4099.66
4626759170,32.75024,-117.0475957,4922.454
373538649,32.7707771,-117.0969561,3728.274
49594230,32.7651903,-117.0630547,2670.316
49659926,32.769238,-117.064713,2925.761
49659940,32.769012,-117.071877,2113.21
49135738,32.752872,-117.05191,4898.052
49135739,32.752773,-117.050102,4956.523
49398078,32.737747,-117.085243,3722.602
49398091,32.738102,-117.084137,3589.211
49463658,32.772781,-117.081383,3034.41
49463688,32.777493,-117.080109,2939.237
49332758,32.747803,-117.053909,4609.053
49332761,32.750275,-117.053886,4334.17
304923271,32.7635071,-117.0973304,4541.53
49595035,32.7615016,-117.1117878,4802.173
49595042,32.762363,-117.112663,4672.868
49070965,32.739979,-117.101723,4974.763
3327509493,32.7808397,-117.0927301,4986.666
304923638,32.762633,-117.0969731,2935.664
49595407,32.749554,-117.049629,4812.527
3327509534,32.7812541,-117.1012085,4267.507
3327509544,32.7812802,-117.1013418,4280.369
49071151,32.781193,-117.069733,4946.946
49071154,32.781307,-117.069008,4877.348
49071159,32.782711,-117.068466,4772.103
49726629,32.739384,-117.084106,3500.235
304923820,32.7742908,-117.0977652,3396.046
49268201,32.76432,-117.112968,4698.132
304924204,32.7800489,-117.1002866,4398.391
3453732481,32.7721207,-117.0856209,2370.46
3453732486,32.7723699,-117.0869773,2234.772
49091279,32.770645,-117.079651,1379.547
49071853,32.740871,-117.083572,3209.506
49071854,32.740665,-117.08326,3246.604
49260641,32.758842,-117.104012,3879.515
49260643,32.758842,-117.103973,3875.868
49260645,32.758831,-117.102417,3791.188
49260649,32.759037,-117.090027,2059.834
48940899,32.7777403,-117.1000398,3839.788
49260653,32.759033,-117.088966,1960.619
48940905,32.7795642,-117.0976627,4194.124
49260656,32.758987,-117.087883,1859.114
48940922,32.743858,-117.056587,4861.025
49260661,32.7589639,-117.084663,1557.982
49260663,32.758959,-117.0836021,1458.776
49268634,32.765415,-117.115639,4987.908
6042797991,32.7723121,-117.0966379,4641.417
6042797994,32.7730241,-117.0973332,3475.298
49268650,32.765057,-117.087807,2311.236
49260668,32.758965,-117.081909,1300.295
49268654,32.765049,-117.085457,2091.5
49268662,32.763233,-117.081787,399.262
49268663,32.763222,-117.081001,378.029
49268673,32.763416,-117.080177,429.053
49268683,32.76347,-117.07608,813.395
49268689,32.765182,-117.115479,4957.991
49661919,32.779263,-117.060478,4704.796
49260678,32.7590965,-117.1000424,3534.751
49260679,32.7590779,-117.0991528,3451.529
49260681,32.7590829,-117.0985886,3398.766
49072117,32.762196,-117.101486,3829.565
49072118,32.762192,-117.100891,3885.203
49260683,32.7590651,-117.0978008,3325.072
49203199,32.752056,-117.04705,4990.061
49203201,32.753582,-117.047043,4820.376
49203203,32.754032,-117.046997,4770.088
49203204,32.754452,-117.046806,4720.087
49260685,32.7590611,-117.0967765,3229.289
49260686,32.7590511,-117.0943391,2904.086
49260694,32.758923,-117.092903,2330.419
49203351,32.7587699,-117.0725976,1646.704
49203367,32.745438,-117.071823,3242.401
49203376,32.747158,-117.07132,3043.326
49203384,32.747887,-117.071548,2955.716
49203400,32.750553,-117.072952,2604.025
49203413,32.7531289,-117.071872,2297.547
49203423,32.754402,-117.072868,2122.653
49203425,32.754917,-117.072906,2064.934
49203427,32.756134,-117.072891,1929.602
49203428,32.756725,-117.072868,1863.851
49203430,32.757641,-117.072868,1761.996
49203432,32.758259,-117.072853,1708.623
49203434,32.7587304,-117.0728551,1656.205
49260769,32.758869,-117.1082343,4271.218
49260771,32.758862,-117.107147,4172.439
304728607,32.7875665,-117.0644,4571.633
304728609,32.7854782,-117.0627475,4292.734
304728610,32.7853759,-117.0626584,4278.635
304728612,32.7846674,-117.0621267,4185.187
304728616,32.7835247,-117.061873,4054.524
304728677,32.7806265,-117.0651651,3589.07
304728704,32.7801349,-117.0657842,3509.168
304728774,32.7784485,-117.0669099,3293.998
49269505,32.774217,-117.0868673,2507.624
304728997,32.7779128,-117.0672517,3226.401
48942058,32.732235,-117.076347,4307.034
49073148,32.758865,-117.107399,4196.006
49073151,32.762806,-117.107353,4152.702
49073152,32.763252,-117.107338,4103.089
49073154,32.76495,-117.107307,4289.856
49073155,32.766792,-117.107277,4477.564
49073156,32.767582,-117.107269,4565.411
49073160,32.768471,-117.107452,4667.047
49073163,32.769329,-117.107933,4773.324
49073164,32.770161,-117.107933,4865.838
49335446,32.758038,-117.0961,2961.26
49335450,32.7580787,-117.0943466,2795.957
49728720,32.745312,-117.07563,3400.824
49466679,32.7637234,-117.0582045,3113.478
49270113,32.7659846,-117.0560053,3319.279
49270119,32.765667,-117.055443,3383.007
49270124,32.765606,-117.054443,3477.787
49270128,32.765907,-117.053642,3560.502
49270130,32.76601,-117.05349,3578.755
49401231,32.757526,-117.055748,3916.856
49401262,32.763329,-117.057259,3219.998
49401270,32.76627,-117.05806,3099.12
49401276,32.7667393,-117.0584285,3061.818
49401278,32.767044,-117.058563,3097.958
49401302,32.74612,-117.05172,4959.669
49401304,32.746838,-117.05201,4875.35
49401309,32.747776,-117.0522,4768.91
49401317,32.750267,-117.052017,4508.96
49401349,32.756607,-117.054916,3854.511
4614704830,32.7422282,-117.0939617,4087.292
49729316,32.787533,-117.062988,4753.261
49074017,32.733185,-117.083527,4236.86
49074023,32.733902,-117.07988,3819.266
49074024,32.733898,-117.079659,3817.283
49074034,32.732964,-117.091759,4679.844
49074035,32.732758,-117.091408,4719.877
49074055,32.766914,-117.04039,4929.96
49074058,32.7688705,-117.0404439,4785.644
49074060,32.76955,-117.040443,4861.203
49074061,32.76989,-117.040443,4899.01
49205189,32.765594,-117.087967,2373.135
304926844,32.7478952,-117.1008977,3980.463
1715720325,32.7430745,-117.0793196,2816.391
1715720327,32.7430609,-117.0788758,2858.028
1715720329,32.7428391,-117.0781272,2932.278
1715720346,32.743327,-117.0715477,3573.308
1715720364,32.7442939,-117.0658787,4108.398
1715720366,32.7442787,-117.0647486,4214.104
1715720371,32.744218,-117.0638183,4301.633
1715720374,32.7439422,-117.0620797,4401.962
1715720381,32.7440917,-117.0611322,4316.154
1715720385,32.7446191,-117.0594774,4152.479
1715720390,32.745247,-117.0588475,4067.718
49074384,32.764587,-117.065407,2649.634
1715720400,32.7452872,-117.058965,4055.855
1715720405,32.7447137,-117.0595417,4140.362
1715720408,32.7441951,-117.0611727,4304.049
1715720415,32.7440473,-117.0620696,4390.237
1715720421,32.7443243,-117.0637972,4313.617
1715720426,32.7443862,-117.0647456,4226.061
1715720428,32.7444011,-117.0658841,4096.467
49074429,32.7664621,-117.0871707,2518.364
49074430,32.7673694,-117.0872762,2619.732
1715720448,32.743434,-117.0717453,3595.395
1715720457,32.7426547,-117.0747836,3269.197
49074450,32.735317,-117.081444,3742.943
1715720465,32.7427278,-117.0772411,3038.762
1715720468,32.7429936,-117.0780729,2950.193
1715720472,32.7432225,-117.078856,2876.092
49074458,32.734753,-117.079857,3724.615
1715720474,32.7432361,-117.0793099,2834.383
1715720512,32.7440732,-117.0765575,3178.092
1715720515,32.7445842,-117.0765591,3234.913
1715720528,32.742864,-117.0794668,2825.657
1715720529,32.7428621,-117.0796122,2812.057
49467771,32.747768,-117.103256,4212.603
49467774,32.7514512,-117.10321,3807.667
49467800,32.757072,-117.102898,3580.62
49467802,32.757801,-117.10289,3661.685
49467811,32.759235,-117.102417,3836.111
49336844,32.753246,-117.059563,3526.475
49336846,32.755035,-117.06028,3318.612
49336853,32.755974,-117.060303,3263.255
5895869043,32.7361052,-117.0794374,3591.707
5895869044,32.7359054,-117.0795637,3617.718
5895869047,32.7358703,-117.0789878,3673.505
5895869050,32.7358712,-117.0797226,3589.521
5895869051,32.7353187,-117.0797267,3650.957
5895869054,32.7338979,-117.079748,3808.958
5895869055,32.7321559,-117.0798062,4002.736
5895869056,32.7306645,-117.0797688,4168.609
5895869061,32.7288262,-117.0804934,4391.378
49664700,32.754215,-117.066132,2799.978
49075442,32.728539,-117.084961,4886.559
400527825,32.7481768,-117.0799293,2547.307
49010191,32.7724599,-117.0872214,2259.698
49207035,32.784744,-117.070488,4994.427
4341493341,32.7453436,-117.0575415,4128.242
49076129,32.778168,-117.09449,3654.237
49076138,32.776585,-117.095612,3289.559
49338290,32.7728113,-117.0526824,4337.225
49076145,32.77462,-117.093536,2958.22
49076148,32.7740341,-117.0916344,2767.194
49076154,32.77422,-117.089081,2523.594
49338299,32.774418,-117.052818,4305.4
49076156,32.7733224,-117.0880435,2383.666
49076163,32.7707453,-117.0844584,1949.265
49338340,32.76326,-117.052277,3686.036
49092168,32.7515491,-117.0868966,2433.174
49092170,32.754894,-117.086838,2061.193
49092171,32.756783,-117.086823,1851.14
49092172,32.758976,-117.086807,1758.484
49092173,32.76288,-117.086779,2020.701
49092174,32.765053,-117.086746,2212.027
49207473,32.748241,-117.08448,2628.313
49207474,32.748241,-117.083603,2546.295
49207477,32.748188,-117.081497,2400.688
3596736793,32.7692193,-117.0492658,4017.239
3596736794,32.7692589,-117.0470981,4219.966
3596736795,32.7692962,-117.0448686,4428.464
3596736796,32.769332,-117.0426629,4634.733
3596736797,32.7693712,-117.0404432,4841.321
296868596,32.7748678,-117.0455868,4950.585
1336335105,32.7626872,-117.0889419,2245.765
5867166643,32.7726701,-117.0527102,4079.006
49732773,32.749565,-117.06131,4089.949
1715723546,32.7458856,-117.0586439,4007.929
1715723553,32.7467614,-117.0610451,3759.522
1715723567,32.7505986,-117.0625616,3302.341
1715723574,32.7521986,-117.0640755,3070.112
49667559,32.755959,-117.056999,3644.412
49667574,32.759567,-117.058144,3897.485
49667577,32.759766,-117.059052,3986.155
49077849,32.7493253,-117.085849,2856.25
49077851,32.7507267,-117.0869548,2668.312
3393379979,32.7501724,-117.1069254,4409.717
49405971,32.731575,-117.083733,4434.113
462348341,32.7384182,-117.0976635,4770.871
462348363,32.7391979,-117.0977065,4859.508
49143962,32.75671,-117.064728,2643.014
49209742,32.7639164,-117.11006,4427.452
49537495,32.753036,-117.068466,2760.96
49078746,32.7731211,-117.0927772,2981.301
49078748,32.772972,-117.091797,2886.269
49078752,32.773178,-117.090218,3051.969
49537509,32.751816,-117.071114,2462.024
49379298,32.7707106,-117.080692,1418.156
49144645,32.750999,-117.058357,3978.53
49144647,32.753666,-117.05835,3681.972
49144649,32.7546207,-117.0583161,3575.767
49144653,32.755741,-117.058182,3531.161
49144655,32.756603,-117.057533,3644.609
49144662,32.75819,-117.056824,3811.62
49144667,32.759251,-117.056763,3693.47
49144675,32.762894,-117.056313,3357.459
49144676,32.763321,-117.056297,3309.955
49144679,32.763325,-117.056267,3312.795
49144683,32.7657207,-117.0561889,3324.745
49144684,32.766438,-117.056847,3225.63
49144686,32.766639,-117.057042,3196.786
49144688,32.7670443,-117.0573855,3166.079
49668994,32.753258,-117.066132,3002.164
49668998,32.754093,-117.06395,3242.825
49144773,32.7440727,-117.0780178,3041.514
49144775,32.7440762,-117.0772192,3116.205
49144779,32.7440745,-117.0756474,3263.21
49144785,32.7442362,-117.0736134,3456.942
49144798,32.7435023,-117.0697508,4530.535
49144804,32.74353,-117.067101,4281.535
49144828,32.744057,-117.106979,4970.591
49144831,32.744041,-117.1057816,4858.649
49144834,32.744038,-117.10453,4742.476
49144835,32.74403,-117.103287,4627.771
49144841,32.744007,-117.100952,4412.844
49144844,32.744003,-117.099876,4344.521
49144849,32.743992,-117.098801,4244.365
49144850,32.743984,-117.097717,4146.127
49144851,32.743977,-117.096642,4047.936
49144856,32.7439656,-117.0957734,3984.342
49144860,32.743961,-117.094963,3952.51
49144861,32.743958,-117.094482,3909.142
49144863,32.743954,-117.094147,3877.808
49144865,32.743954,-117.093959,3895.391
49144871,32.743927,-117.092323,3710.141
49144874,32.743759,-117.090431,3823.489
49079416,32.734669,-117.091682,4422.589
49079417,32.734379,-117.090897,4502.783
49079512,32.736958,-117.089973,4102.796
49079515,32.737301,-117.089783,4059.75
49407201,32.751038,-117.066711,3338.015
49079524,32.741203,-117.086563,3510.169
49407203,32.75148,-117.06675,3288.731
49079531,32.7445133,-117.0859724,3134.144
49079532,32.745144,-117.086014,3063.905
49407213,32.753555,-117.067223,3361.79
49669359,32.763897,-117.073082,2125.663
49407216,32.754696,-117.066849,2619.41
49079538,32.746117,-117.085739,2944.783
49079545,32.747005,-117.085381,2805.162
49407232,32.756897,-117.068604,2275.972
49079554,32.7530578,-117.085777,2178.768
49079555,32.754887,-117.085762,1975.365
49079556,32.756927,-117.085739,1748.517
49407237,32.758205,-117.06839,2126.014
49079558,32.75898,-117.085716,1656.464
49079560,32.762875,-117.085693,1919.152
49407239,32.758347,-117.068268,2145.494
49407241,32.759167,-117.068283,2072.362
49407243,32.7606929,-117.0682763,1902.648
49079567,32.764565,-117.08535,2036.652
296871192,32.7789378,-117.0666843,4760.638
49407264,32.740307,-117.067146,4301.941
49407266,32.740646,-117.067146,4264.246
49407269,32.740963,-117.067146,4258.286
49407271,32.741367,-117.067139,4213.358
49407308,32.760509,-117.068802,1849.243
49407330,32.765591,-117.069473,2326.582
49735012,32.73349,-117.090912,4634.772
3402687857,32.7267828,-117.0803663,4688.086
49735073,32.734676,-117.085854,4104.083
49735075,32.734676,-117.084587,4222.592
296871475,32.7791926,-117.065107,3487.966
49014367,32.7512549,-117.0769743,2057.301
49145489,32.780769,-117.057648,4613.421
49276569,32.756287,-117.06015,3301.031
49276585,32.756039,-117.059113,3411.662
296871667,32.7795531,-117.0693349,4123.552
1763829591,32.7751137,-117.0454201,4919.112
1763829596,32.7744552,-117.0458218,4822.88
1763829597,32.7750327,-117.0452934,4904.231
49080173,32.735352,-117.085564,4022.125
49080174,32.735325,-117.084007,3901.525
49080175,32.735332,-117.083733,3927.165
49080196,32.734119,-117.091049,4535
49145816,32.730133,-117.088501,4689.831
49145819,32.730618,-117.088531,4743.889
49408011,32.745502,-117.067123,3724.329
49408018,32.745903,-117.068031,3610.496
49735728,32.7748576,-117.0999462,4677.439
49277208,32.756663,-117.0719311,1952.19
49277209,32.757576,-117.069717,2056.792
49277210,32.758106,-117.068466,2139.117
49277218,32.7539405,-117.0767025,1829.078
49080625,32.778015,-117.086777,3380.792
49080634,32.778984,-117.087151,3541.51
1190455832,32.755182,-117.117922,4790.882
1190455837,32.7551684,-117.115772,4589.364
1190455839,32.7551706,-117.1168375,4892.305
1190455849,32.7551293,-117.1114771,4188.72
49474092,32.765984,-117.043457,4715.696
1190455854,32.7551939,-117.1200695,4991.729
49474100,32.766003,-117.046783,4404.679
1190455870,32.7551213,-117.1103395,4295.106
48949832,32.7792969,-117.1073357,4691.721
48949836,32.7791764,-117.1034644,4329.306
49408595,32.7703979,-117.0560845,3656.108
49408599,32.77029,-117.055649,3698.703
48949852,32.7765063,-117.0995677,3695.139
49736295,32.743046,-117.062103,4501.639
3384339080,32.7724759,-117.0763019,1953.215
412347047,32.7749842,-117.0667505,3065.918
49474245,32.772839,-117.055603,3934.687
296872655,32.7727102,-117.0693215,3001.397
49474257,32.7719392,-117.0545782,4122.175
1763830490,32.7857616,-117.0583324,4642.326
49146660,32.767616,-117.075752,1387.106
49146670,32.766327,-117.071732,1807.555
49146671,32.766331,-117.070877,1887.501
49146679,32.766464,-117.069656,2004.986
48884607,32.772205,-117.0672015,2748.198
1341713311,32.7349095,-117.0832305,3925.305
49146796,32.7695673,-117.0389736,4999.63
49540031,32.738422,-117.099953,4971.919
49671110,32.778816,-117.0597,4818.597
49474546,32.758064,-117.063988,2666.679
49474565,32.757313,-117.062111,2843.474
49474590,32.756138,-117.061951,3117.416
49278107,32.757984,-117.045738,4929.564
49278115,32.759361,-117.044777,4842.948
49080197,32.733978,-117.09066,4574.62
49343780,32.764729,-117.05114,3911.048
49343785,32.764786,-117.049004,4111.071
49081716,32.750244,-117.048729,4816.467
49737086,32.751831,-117.061737,4323.58
49737124,32.750282,-117.05471,4345.53
49737129,32.750256,-117.049606,4734.438
49081801,32.7731887,-117.0776612,2157.468
49081802,32.7731711,-117.0761736,2018.371
504753673,32.7716377,-117.0698743,2439.757
49409603,32.7317866,-117.0901265,4601.762
49409605,32.73159,-117.089592,4547.195
4341493327,32.7422985,-117.0511413,4834.327
4341493329,32.7427538,-117.0516693,4763.604
4341493337,32.7442809,-117.0537201,4505.348
4341493343,32.7456462,-117.0587486,4010.441
4341493369,32.751954,-117.0642761,3083.768
4341493370,32.7520748,-117.0641771,3067.454
4341493371,32.7521723,-117.0642269,3055.655
4341493376,32.7528464,-117.0645319,2975.454
4341493386,32.7543461,-117.059442,3465.123
4341493388,32.7547543,-117.0583075,3590.644
49737555,32.751652,-117.054901,4501.12
4341493591,32.7551689,-117.0521605,4164.079
4341493594,32.7552233,-117.0499147,4391.433
4341493597,32.7552692,-117.049142,4461.719
4341493598,32.7552935,-117.0521487,4177.978
4341493602,32.7553982,-117.0539601,4006.848
4341493606,32.7554436,-117.0547792,3933.087
4341886914,32.7712056,-117.047002,4435.874
49409995,32.732315,-117.089287,4634.602
49410255,32.747795,-117.106941,4557.246
49410256,32.75148,-117.106903,4152.745
49410257,32.755246,-117.1071733,3770.35
49410258,32.757103,-117.107162,3976.842
3322212648,32.7739029,-117.0683728,2758.894
1630990745,32.7733324,-117.0466081,4677.945
49082797,32.766453,-117.1008,4625.646
49082807,32.7663786,-117.0993659,4768.352
49082808,32.766052,-117.102287,4285.452
49082877,32.7672529,-117.066562,2724.555
49082880,32.76907,-117.067818,2632.264
49082881,32.769753,-117.068237,2546.809
49082882,32.7706491,-117.0687904,2434.529
1342894691,32.7368865,-117.0981903,4989.184
49410665,32.773243,-117.10376,4998.924
49410669,32.773178,-117.102997,4926.934
49410677,32.775146,-117.100731,4585.404
49410680,32.776161,-117.101013,4469.47
49410702,32.771267,-117.087273,2392.496
49541777,32.7478151,-117.1095023,4796.796
3474125486,32.7584848,-117.0785288,1299.757
3474125487,32.7586652,-117.0773916,1407.973
49607375,32.737732,-117.083969,3633.844
49607385,32.739155,-117.084343,3466.475
49279717,32.7839007,-117.0998209,4988.36
3590583174,32.737826,-117.0877354,4310.85
3639604156,32.7425163,-117.0852222,3422.304
3639604163,32.742925,-117.086269,3313.41
49148948,32.750767,-117.056679,4142.343
49607874,32.744686,-117.082413,2793.789
49280432,32.7690125,-117.074303,2101.661
49280455,32.7690123,-117.073097,2227.279
49280583,32.751835,-117.0737,2769.439
49673829,32.767578,-117.057602,3228.783
49280821,32.7632676,-117.049405,3954.615
49281044,32.750351,-117.072258,2672.704
4341626943,32.754864,-117.0465559,4707.025
4341626951,32.7553362,-117.0475605,4608.984
1332017331,32.7490166,-117.1080606,4810.189
49346806,32.769657,-117.109673,4896.561
49150476,32.763588,-117.082817,570.377
49216129,32.7699434,-117.0848364,1841.65
49216132,32.770073,-117.082581,1627.699
1229060812,32.7533608,-117.1091382,4177.529
1229060821,32.7514045,-117.1084282,4666.475
1229060822,32.7515192,-117.109138,4382.306
49347408,32.763283,-117.054337,3493.382
49675089,32.771076,-117.089577,2750.981
49347428,32.773575,-117.055183,4313.099
49347432,32.774422,-117.055641,4368.143
49347441,32.771477,-117.054604,3972.849
1715731313,32.7573781,-117.0539087,3984.276
49150911,32.756744,-117.050331,4520.289
49150931,32.757969,-117.050629,4661.381
49150933,32.758492,-117.049713,4658.868
49150939,32.758614,-117.048653,4556.977
49150944,32.758305,-117.047623,4660.229
49347554,32.782635,-117.06131,4201.388
49216491,32.7700961,-117.0949478,3429.33
49216506,32.767593,-117.093063,3074.803
49216512,32.767406,-117.091904,2964.129
49216516,32.766983,-117.091347,2893.757
49216523,32.766106,-117.0905,2680.285
49216533,32.765671,-117.089737,2589.879
49216535,32.765675,-117.088882,2512.172
49216553,32.7665904,-117.0865242,2580.488
49085507,32.763756,-117.112343,4610.88
49085534,32.7692793,-117.0863882,2402.967
5717097821,32.7600032,-117.0665429,2298.217
5898567008,32.7548744,-117.0794834,1476.147
5898567009,32.7577737,-117.0794272,1153.66
49085806,32.773724,-117.050957,4420.718
49085808,32.773689,-117.049438,4530.328
49085809,32.773781,-117.055267,4288.752
49085810,32.773777,-117.053642,4136.823
49085811,32.773773,-117.052643,4230.225
49085816,32.7738,-117.058006,3820.58
6177488269,32.7584641,-117.0665756,2308.085
49741461,32.771122,-117.106407,4873.161
49348353,32.7580887,-117.0774108,1345.485
4344512445,32.7731327,-117.0456826,4789.236
49217489,32.742142,-117.067123,4127.169
49217492,32.742157,-117.065437,4284.865
49217495,32.742176,-117.063889,4429.661
49217498,32.742214,-117.061203,4680.912
49217502,32.742237,-117.059799,4564.702
49217503,32.74226,-117.058403,4543.76
49217508,32.742294,-117.057182,4509.173
49217519,32.740307,-117.092278,4112.689
49217521,32.740318,-117.090637,4206.585
