nid,lat,lon
49056356,32.781738,-116.953163
49056357,32.785824,-116.962311
49056358,32.785824,-116.957741
49515108,32.7513742,-117.0933299
49252965,32.760044,-117.00959
60656232,32.7988542,-117.1567809
49056364,32.777485,-117.020973
49515117,32.7513325,-117.0879819
49056367,32.778717,-117.02124
49384047,32.761608,-117.02211
49252977,32.5770811,-117.0285949
49056370,32.781193,-117.022148
49056371,32.781837,-117.022568
49515122,32.752201,-117.133842
49252979,32.5762945,-117.0285842
49056374,32.782326,-117.023033
1715964541,32.7726989,-117.1574634
49515135,32.752182,-117.140053
49515137,32.752186,-117.138809
49515139,32.75219,-117.137573
49515142,32.7521852,-117.1351416
49515144,32.7525766,-117.1469997
49253000,32.572018,-117.026299
49580682,32.724152,-117.091377
1715964559,32.7746564,-117.1510271
49777316,32.558037,-116.944077
1715964581,32.775013,-117.1538589
49056424,32.7318239,-117.0748555
49580714,32.724449,-117.132927
49580715,32.7244374,-117.1311419
49580716,32.7244322,-117.1292567
1715964587,32.7754449,-117.1474351
49056431,32.795383,-117.025284
49580722,32.724545,-117.100998
652446386,32.5747304,-117.0299145
49121971,32.714725,-116.98542
49121972,32.718304,-116.985352
49056438,32.797607,-117.024033
49580727,32.724518,-117.099747
49121973,32.7362189,-117.0364862
49121979,32.625942,-117.056267
49121983,32.624424,-117.055496
49121987,32.623821,-117.055008
49515205,32.767403,-117.192047
49121992,32.622456,-117.054703
1715964617,32.7776454,-117.138269
49515208,32.767731,-117.19059
48990929,32.7766241,-117.2365465
49515219,32.7478548,-117.114357
49711828,32.630444,-117.010857
49122003,32.615883,-117.05439
48990934,32.7760716,-117.2366988
49122007,32.614159,-117.053886
1715964632,32.7777558,-117.1368843
48859865,32.79594,-116.942268
49711834,32.630379,-117.011078
49122008,32.610825,-117.052147
49711836,32.630527,-117.010551
49515229,32.761082,-117.114098
49122014,32.702194,-117.106758
49122015,32.700901,-117.106308
49122016,32.700531,-117.106194
49122013,32.612808,-117.051613
652446430,32.5762674,-117.0292386
49056483,32.715881,-117.051788
49056484,32.7184484,-117.0493435
49515235,32.764507,-117.11409
48990944,32.7755309,-117.2384474
48990954,32.7744031,-117.2393913
652446448,32.5745858,-117.0292494
49449717,32.723854,-117.148247
48990965,32.773946,-117.2389616
49187575,32.5737,-117.023903
49187577,32.573475,-117.023567
49777403,32.6586374,-117.0515449
49056511,32.615285,-117.0721292
49056512,32.6147567,-117.0740465
49056514,32.767521,-117.053864
49056515,32.767544,-117.05146
49056516,32.767548,-117.051132
49318661,32.7537313,-116.9593731
49056517,32.767578,-117.049232
49056518,32.7676071,-117.0478122
49056519,32.767632,-117.046224
49318664,32.7546077,-116.9592959
49056521,32.767662,-117.044823
49056520,32.767647,-117.045601
49056523,32.767689,-117.043419
49056524,32.767708,-117.042618
49056525,32.767727,-117.041344
49056526,32.767742,-117.040398
49056527,32.7673484,-117.0564992
49056522,32.76767,-117.044327
49318668,32.774315,-116.927872
49646346,32.745869,-117.079781
1715964686,32.779103,-117.1341547
49646354,32.7464006,-117.0768996
49056534,32.766644,-117.054268
652446484,32.5740252,-117.0288202
652446489,32.5742603,-117.0282945
1715964699,32.7812304,-117.1316439
49122075,32.631851,-117.024696
652446496,32.5732324,-117.0276943
49187622,32.7949733,-116.9802749
5755407143,32.638931,-117.0690574
49187624,32.7953882,-116.9802721
49318695,32.7903601,-116.93609
5755407144,32.6391708,-117.0691542
49056551,32.62603,-117.023567
5755407145,32.6387886,-117.0690004
49056556,32.625916,-117.02301
49056557,32.626141,-117.022476
49122087,32.631657,-117.022888
652446505,32.5738353,-117.027919
49122090,32.745449,-117.1977042
49122091,32.7464733,-117.1981769
1715964719,32.7840693,-117.1277236
49056567,32.792126,-117.145523
49056568,32.792767,-117.145462
49318713,32.660248,-117.028908
49056569,32.793541,-117.145393
49515322,32.77906,-116.93811
49056572,32.7944448,-117.1457738
49318717,32.6934692,-117.0493117
49318719,32.693508,-117.048553
49056575,32.794964,-117.146248
49056576,32.604286,-117.075363
49056577,32.602882,-117.074837
48925507,32.7756757,-117.0134671
49122114,32.7461152,-117.0372433
49122115,32.733501,-117.037567
49122116,32.733875,-117.037567
49122117,32.7389106,-117.0375211
49122118,32.735302,-117.038277
49515332,32.778969,-116.932243
49318730,32.694199,-117.04451
1715964755,32.7861788,-117.1229048
49318743,32.693741,-117.041313
49318745,32.694099,-117.040993
48925531,32.7758658,-117.0127806
49122142,32.629997,-117.019257
4702440292,32.619938,-117.0246258
1715964774,32.7862931,-117.1229222
49777510,32.645981,-117.005287
49777512,32.646061,-117.004837
4702440296,32.6190931,-117.0251857
49646442,32.630642,-117.023117
49777517,32.645847,-117.005257
4702440301,32.6195872,-117.0248788
1715964786,32.7873171,-117.1179496
49515379,32.707577,-116.987793
4702440307,32.6190685,-117.0250822
48860023,32.7532307,-117.1082324
49449849,32.788486,-117.068176
48860025,32.758846,-117.105003
1715964794,32.7875676,-117.1175174
48860027,32.763279,-117.111107
48860028,32.763279,-117.110947
49449854,32.788795,-117.069481
48860026,32.758846,-117.10479
49712002,32.7000463,-117.0851003
49384323,32.680161,-117.082787
49449860,32.789875,-117.070023
4702440325,32.6213356,-117.02417
1715964806,32.7879108,-117.1153455
1715964811,32.788036,-117.1154239
49449869,32.741791,-117.063881
3376188302,32.7968804,-117.0860615
1715964814,32.7882511,-117.1144735
3376188304,32.7971523,-117.0861724
3376188305,32.7971847,-117.0855822
48925586,32.7286047,-116.9970462
48925587,32.7287582,-116.9970306
3376188308,32.7984223,-117.0866354
49712021,32.7019,-117.079674
3376188306,32.7974657,-117.0856918
48925590,32.7190334,-117.0095867
48925591,32.718979,-117.009583
3376188307,32.7968571,-117.0854545
3376188313,32.7986674,-117.0854422
3376188314,32.7985405,-117.0856271
3376188315,32.7986668,-117.085627
1409059739,32.7621419,-116.9189863
1409059741,32.7625743,-116.9210085
1409059742,32.7629586,-116.9202982
1409059743,32.7631057,-116.9206297
1409059745,32.7633069,-116.9189727
1715964826,32.7888491,-117.1116272
1409059747,32.7635974,-116.91964
49515419,32.651588,-117.021713
49580965,32.726673,-117.028809
1715964832,32.7894448,-117.1087786
1409059751,32.7639112,-116.9208265
1409059754,32.764658,-116.9198195
1409059755,32.7647935,-116.9200727
49384362,32.77372,-117.163597
1409059758,32.7656992,-116.9206389
1409059759,32.7657043,-116.9199087
652446643,32.5747575,-117.0309338
49777588,32.716324,-117.074074
1409059765,32.7663273,-116.9213898
1409059766,32.7664162,-116.9242931
1409059768,32.7664308,-116.9230418
1409059769,32.7665989,-116.9239567
1409059770,32.7667676,-116.9226597
3378940857,32.6944665,-117.1705906
49580988,32.676109,-117.001694
49580989,32.781853,-116.971489
1409059774,32.7671624,-116.923074
1409059775,32.7674372,-116.9237415
1409059776,32.7674566,-116.9219692
1409059777,32.7674992,-116.9233134
4702440377,32.6218345,-117.0244059
652446650,32.5748389,-117.031438
1715964862,32.7904245,-117.099609
48860101,32.784966,-117.093193
48860102,32.784966,-117.093086
49580999,32.737419,-117.030319
48860103,32.7549331,-117.0750823
48860104,32.7549331,-117.0750142
49318858,32.7852719,-116.9319821
1409059786,32.7677391,-116.9209381
3378940875,32.6916962,-117.1690266
49318861,32.7856862,-116.9319781
48860105,32.7577413,-117.0663567
49056719,32.715738,-117.1538437
49056720,32.7167836,-117.1537655
49056721,32.7178293,-117.1538407
49056722,32.7188852,-117.1538435
49056723,32.7194261,-117.1537237
1715964875,32.7904581,-117.1051408
1715964884,32.7908467,-117.0987516
1409059799,32.7681346,-116.9273633
1715964889,32.7911868,-117.0985525
3378940891,32.6937952,-117.168996
49056735,32.760044,-117.035957
49056736,32.760052,-117.035072
49187810,32.558594,-116.938347
49187811,32.558563,-116.935944
1409059810,32.7689236,-116.9227702
49581030,32.7351527,-117.0493734
49581032,32.735256,-117.041512
49581034,32.735279,-117.040497
49581035,32.735287,-117.040154
49056746,32.730576,-116.903763
49056748,32.59996,-117.05809
49056749,32.599968,-117.060226
49581045,32.718391,-116.991272
49581048,32.735321,-117.036102
49581049,32.735332,-117.032913
49581051,32.7019,-117.106102
49318908,32.694256,-117.03746
3641478144,32.6180588,-117.0078856
49318913,32.692928,-117.037064
49581057,32.701866,-117.104828
49318916,32.691742,-117.036781
49777668,32.7487107,-117.007812
49581062,32.70129,-117.104393
49318921,32.691288,-117.036728
49515530,32.79702,-117.070183
49384461,32.747009,-117.242996
49384463,32.7491665,-117.2464593
49318929,32.6888894,-117.0373907
49712146,32.64809,-117.02993
49581073,32.6978862,-117.1046388
49187859,32.791531,-117.154457
49187861,32.7915775,-117.1525783
49056790,32.73563,-117.030586
49056791,32.73563,-117.030022
49384465,32.7502297,-117.2481956
49187865,32.798088,-117.204407
49384468,32.7513004,-117.2499278
49515547,32.652752,-117.08313
49187868,32.584671,-117.074341
49187870,32.585842,-117.074371
49056799,32.735756,-117.028259
49515551,32.583256,-117.059807
49056802,32.735844,-117.027077
49581095,32.708889,-117.057961
49056808,32.736076,-117.025398
49056809,32.736065,-117.024406
49581098,32.708778,-117.049316
49581097,32.70879,-117.050179
49384495,32.7785214,-116.9892406
49056816,32.5683927,-116.988581
49056817,32.5683595,-116.9901229
49318964,32.6813172,-117.029759
49318965,32.6807935,-117.029084
49581110,32.708149,-117.047371
49581109,32.70813,-117.057953
49712184,32.753777,-117.016113
49318968,32.678982,-117.026291
49318972,32.67852,-117.025803
49581118,32.70874,-117.049332
49450047,32.6417805,-117.1436372
49384510,32.778014,-116.990292
49777729,32.5884004,-117.11306
49253453,32.646877,-117.013786
49056846,32.704002,-117.075233
49056847,32.704708,-117.075203
49056848,32.705399,-117.075172
1852345424,32.7438529,-117.193677
49253454,32.646679,-117.012962
49056853,32.747375,-117.132797
49318998,32.762604,-117.043053
49056855,32.7473606,-117.1310007
49056856,32.747356,-117.130074
49319001,32.765972,-117.042976
49056854,32.7473711,-117.1319169
49056859,32.7474213,-117.1282456
49056861,32.7474154,-117.127176
49777758,32.751232,-116.974472
49056863,32.747417,-117.126091
49056864,32.747417,-117.125023
49056865,32.747417,-117.123932
49319008,32.677555,-117.087158
1852345439,32.743934,-117.1936216
49319014,32.683613,-117.089546
49319017,32.681004,-117.088516
1852345449,32.744008,-117.1937126
4616457321,32.6252843,-117.1373583
4616457322,32.625345,-117.1373535
1852345453,32.7440483,-117.1936769
4616457325,32.6251284,-117.1370687
49646702,32.693081,-117.036247
4848323696,32.6183802,-117.0347834
4616457329,32.6252694,-117.1373547
4848323700,32.6177824,-117.034551
4616457332,32.6251077,-117.1376999
49056894,32.77985,-116.955322
49056895,32.7798462,-116.9543554
49056896,32.7798472,-116.9532809
49056897,32.7798422,-116.9509467
49646722,32.5715769,-117.0917532
4616457346,32.6251793,-117.137723
4616457347,32.6251906,-117.1373235
49056902,32.757175,-117.030037
2800323718,32.7950547,-117.0022798
4616457351,32.6254625,-117.1371885
2800323722,32.7945903,-117.0024801
49646730,32.7333575,-117.1200704
2800323731,32.7930135,-117.001993
49646740,32.737686,-117.006523
49253524,32.707069,-117.043602
2800323734,32.7932121,-117.0017572
49777813,32.61504,-117.057549
49646744,32.75333,-117.01442
2800323737,32.7933641,-117.0020035
49384601,32.714687,-116.990379
49253528,32.6954321,-117.1686447
49777818,32.610664,-117.074864
49777822,32.727314,-117.23423
6044617888,32.6126055,-116.991198
1164676264,32.6153083,-117.0189962
49646763,32.754604,-117.015106
49319084,32.7554462,-116.9456552
49056942,32.6362,-117.06749
49056943,32.63586,-117.068733
49646767,32.7549382,-117.0146325
49056946,32.730293,-116.979881
49056947,32.73,-116.979691
49777842,32.7235704,-117.2280164
49253556,32.648746,-116.995461
49581238,32.697067,-117.114616
6044617912,32.6120233,-116.990896
49581244,32.693798,-117.078796
49581245,32.693192,-117.078468
49581246,32.705055,-117.149399
49253565,32.648689,-116.994263
6044617918,32.6139282,-116.9910008
6044617919,32.6128787,-116.9904637
6044617920,32.6101156,-116.993698
1164676289,32.6138171,-117.0198974
49581252,32.7002897,-117.1425998
1346473154,32.6586684,-116.9700758
49581254,32.699177,-117.140984
6044617923,32.6107802,-116.9921038
49581256,32.69696,-117.137367
49581257,32.6968781,-117.1038764
49581258,32.696489,-117.1026372
49777859,32.754272,-116.986771
6044617926,32.6113648,-116.9905243
1164676293,32.6149558,-117.0172421
3581906117,32.5717632,-117.0740569
6044617931,32.6127356,-116.9890141
49581264,32.696804,-117.095879
1164676299,32.612936,-117.0246503
1164676300,32.6147299,-117.0198438
6044617935,32.6141054,-116.989241
49712340,32.743809,-117.150131
49581269,32.696808,-117.091202
49581270,32.696751,-117.085114
1164676304,32.6119781,-117.0237598
1164676305,32.6132749,-117.0232395
49319129,32.634048,-117.032547
49319130,32.634968,-117.031914
49581275,32.696259,-117.081429
6044617939,32.6132772,-116.9890669
6044617944,32.6123109,-116.99199
6044617948,32.6110759,-116.9913251
6044617949,32.608075,-116.9942994
1164676318,32.6125293,-117.0236257
49581283,32.696972,-117.133797
49581284,32.696987,-117.129494
1164676324,32.6127056,-117.0241192
49253608,32.750137,-117.225159
49581289,32.697025,-117.120239
49581290,32.695568,-117.080482
49581291,32.695293,-117.080177
49319145,32.7313233,-117.1887128
6044617961,32.607482,-116.9938358
1164676330,32.6152749,-117.020499
6044617962,32.6064027,-116.9936914
49253616,32.753052,-117.223099
49581300,32.653156,-116.989143
1164676340,32.6149061,-117.0178536
49581302,32.655128,-116.989861
49581303,32.655972,-116.990097
49581304,32.663715,-117.025307
49319161,32.76392,-116.901413
6044617973,32.6067807,-116.9957808
6044617974,32.6070106,-116.9950653
5306486012,32.7434764,-117.2073638
49319165,32.786522,-117.14238
49319166,32.786777,-117.142281
5306486014,32.7440218,-117.2071141
1175096576,32.7152342,-117.1226229
5306486013,32.7439293,-117.2075233
5306486017,32.7434403,-117.2075112
49581315,32.6351102,-116.9857655
5306486018,32.7446537,-117.2064113
5306486020,32.7445588,-117.2068334
5306486015,32.743893,-117.2076841
5306486019,32.7445254,-117.2069978
49319176,32.7614018,-116.9738673
1164676355,32.6130083,-117.0174942
3633220880,32.730903,-117.0349479
3633220881,32.7309878,-117.0362175
49253648,32.677307,-117.044144
49253650,32.677559,-117.043747
49646870,32.729286,-117.236221
49646871,32.729374,-117.237244
49646875,32.730286,-117.237053
49646876,32.730171,-117.237061
3551300893,32.6183363,-116.9600601
3551300894,32.61838,-116.9590779
3551300895,32.6185798,-116.9588378
3551300896,32.6186069,-116.9599576
3551300897,32.6186844,-116.9608862
3551300898,32.6187111,-116.9585242
3551300899,32.6187663,-116.959384
3551300900,32.6190176,-116.9593162
3551300901,32.6190695,-116.9596374
3551300902,32.6192556,-116.959505
3551300903,32.6192867,-116.9588515
3551300904,32.6194881,-116.9596894
3551300905,32.6194891,-116.9590975
3551300906,32.6196467,-116.9597847
3551300907,32.6197232,-116.9592651
3551300908,32.6201153,-116.9601475
3551300909,32.6202907,-116.9598702
49646891,32.7711623,-116.9128766
49646899,32.768715,-116.9128778
49319224,32.761665,-117.054367
1742179644,32.7694344,-117.1542585
49319230,32.763298,-117.055283
4231826751,32.7224555,-116.9135706
3297807683,32.7308944,-116.919371
49777996,32.659325,-116.980553
3701771600,32.7023142,-117.1026055
49646928,32.78117,-117.016273
49581394,32.643906,-117.061546
49581395,32.737667,-117.00016
49581396,32.737675,-116.999237
48991578,32.6763992,-117.1083598
49057131,32.761604,-117.042137
49057133,32.761589,-117.040382
49319280,32.630989,-116.959023
49057139,32.644875,-116.990753
49057140,32.644215,-116.990387
49057141,32.643547,-116.989983
3378941299,32.6935355,-117.1687977
4616457588,32.6251568,-117.1372944
49188221,32.5590042,-116.9574806
295210370,32.7774842,-117.0034798
49646978,32.670071,-117.010406
49188229,32.6876484,-117.1250952
3378941318,32.6930692,-117.1683393
3378941319,32.7000969,-117.1750835
49319304,32.6292895,-116.9582854
3378941321,32.701098,-117.1774615
3378941324,32.6996466,-117.174014
49712525,32.650356,-117.032227
3378941326,32.6936177,-117.1691332
49515922,32.759159,-117.032867
392007059,32.7354646,-117.1473007
49057183,32.667515,-117.058762
49450400,32.728828,-116.975143
49450399,32.728474,-116.975197
49581496,32.641491,-117.047974
49188286,32.612812,-117.075661
49188288,32.612274,-117.077591
49384896,32.666851,-117.010551
295210441,32.7775173,-117.0037954
49188311,32.709652,-117.102829
49122775,32.595787,-117.0581254
49188313,32.711464,-117.102829
49384920,32.668335,-117.0084
49122776,32.5957864,-117.0602738
49122777,32.5957969,-117.0624118
49122778,32.5958098,-117.0667338
49384924,32.658459,-116.982277
1739492831,32.6416511,-116.9815545
49122779,32.5958239,-117.0690798
49122780,32.595825,-117.070892
49384927,32.658791,-116.980537
49384935,32.658466,-116.979553
49384938,32.729519,-116.984337
49122795,32.799187,-116.997414
4699491820,32.7242737,-116.9167183
49122796,32.79829,-116.999153
1739492848,32.6454815,-116.9720365
49122800,32.797668,-117.006569
49384944,32.730675,-116.984528
49581556,32.5837447,-117.0948669
49581557,32.582012,-117.094856
49122804,32.797665,-117.004768
4699491831,32.7229203,-116.9186559
49122808,32.7973643,-117.0023821
49122814,32.726044,-117.077248
49057280,32.626816,-117.086739
49057281,32.641624,-117.092361
49581570,32.785591,-117.062042
4699491843,32.7252417,-116.9166704
49057282,32.639904,-117.091682
1739492869,32.6414403,-116.9834576
49581574,32.7860688,-117.0614447
49057283,32.63818,-117.091026
49057284,32.638126,-117.091202
49057285,32.6377445,-117.0910493
49057286,32.637386,-117.090912
49647107,32.7219011,-117.228204
49122820,32.659805,-117.109444
1739492877,32.6436436,-116.9757528
49122821,32.6597323,-117.1097714
1739492879,32.6254514,-117.0080009
49057296,32.624359,-117.085693
1739492881,32.6232952,-117.0206871
49057295,32.620884,-117.084419
49581587,32.689808,-117.10244
49057297,32.619156,-117.083633
1739492885,32.6481708,-116.96529
49057298,32.6175122,-117.0829811
49581583,32.78384,-117.1987
49122831,32.658333,-117.114822
1739492889,32.6499599,-116.9553647
6208261658,32.7283048,-117.1040213
6208261659,32.7284313,-117.1039269
6208261660,32.7286498,-117.1039242
49516061,32.7506393,-116.9402713
1739492895,32.6254363,-117.0080747
49581600,32.717758,-116.977531
49516065,32.604244,-117.028893
49516067,32.60421,-117.028343
1739492900,32.6232931,-117.0205942
48860707,32.7409346,-117.1840802
1739492902,32.6465279,-116.9695562
49450534,32.694931,-117.018303
1739492903,32.6387574,-116.9905242
1739492906,32.6456251,-116.972151
49319467,32.629124,-117.027771
49319471,32.629147,-117.026443
49057328,32.598415,-117.043442
49057329,32.5974811,-117.0446358
49712687,32.64476,-117.046967
49385019,32.784615,-116.913116
49712707,32.778744,-117.019623
49778244,32.768135,-117.075394
49516101,32.792805,-117.061981
1739492934,32.6297119,-117.0017766
49385031,32.783649,-116.911018
1739492947,32.6464691,-116.9696954
3718024787,32.7806095,-117.1486388
4343303763,32.5607085,-116.9797104
5136158293,32.7752289,-117.0791296
49057367,32.596882,-117.045181
49516119,32.795574,-117.058937
5136158296,32.7752772,-117.0788938
49057375,32.595848,-117.046913
49057377,32.59549,-117.047211
4606889569,32.685175,-117.1072657
49712741,32.778789,-117.1267461
1739492969,32.6435622,-116.9758823
49516139,32.733818,-116.977821
49057389,32.731022,-117.107536
49122929,32.598808,-117.054153
49122932,32.56588,-117.055206
49057397,32.731117,-117.106392
49122933,32.5654479,-117.0551424
49385081,32.601963,-117.046143
49122937,32.564793,-117.055923
1739492996,32.6456971,-116.9720052
49712774,32.661896,-117.041946
49057414,32.73357,-117.10379
49057415,32.734501,-117.102692
5321297542,32.5875538,-117.0313123
1739493002,32.6480968,-116.9654605
5321297544,32.5874828,-117.0313944
49057420,32.730583,-117.110023
5321297543,32.5871789,-117.0309069
49057421,32.732834,-117.104607
49188491,32.792801,-117.147919
1739493008,32.6466717,-116.9696587
49188497,32.673225,-117.075272
49057425,32.594704,-117.046867
49188493,32.7935072,-117.1477331
5560045196,32.6255326,-117.0959929
49188501,32.669782,-117.073942
1175096981,32.7274106,-117.1115266
49122962,32.585876,-117.051857
49122963,32.604946,-117.025253
49647252,32.744671,-117.088791
49778326,32.7448098,-117.2260791
49254039,32.750771,-116.935509
49122967,32.604523,-117.025223
49647261,32.741283,-117.088783
1739493025,32.6495199,-116.9611414
49254049,32.697737,-117.00577
49581731,32.7571161,-117.171698
49319594,32.684437,-117.170479
49319595,32.6850351,-117.1682525
6050254514,32.6402081,-117.0839433
6050254515,32.6032819,-117.0787216
49712822,32.696117,-117.044273
49712826,32.747047,-117.060707
3956117181,32.5567016,-116.9261447
49581758,32.738144,-117.164886
49581759,32.738678,-117.164886
49581760,32.738716,-117.164886
459378367,32.642386,-116.9396524
49581762,32.739727,-117.164886
459378368,32.6415181,-116.9398321
49254080,32.606551,-117.0535115
49254084,32.605621,-117.056908
459378381,32.6380831,-116.935136
49254095,32.602882,-117.066704
49188560,32.760338,-116.977577
459378385,32.635492,-116.9348164
459378386,32.6341558,-116.9347672
49581779,32.788235,-116.976959
459378388,32.6333088,-116.9352518
49581781,32.719887,-117.164749
49581782,32.7494094,-117.1650373
49254106,32.6391702,-117.0710115
49450721,32.7978078,-117.0613459
49254113,32.6388759,-117.0713863
49647330,32.7534765,-117.1497272
49188580,32.7618093,-116.976761
49254118,32.6382032,-117.0715151
49450727,32.798218,-117.060127
49647334,32.753487,-117.148651
49254120,32.6372859,-117.0711112
49254124,32.645981,-117.074043
49123057,32.748955,-117.208054
49123058,32.7494628,-117.2088891
49123059,32.7499784,-117.2097671
49254139,32.64394,-117.073242
49254141,32.643234,-117.07296
49254142,32.6428738,-117.0728258
49254145,32.65184,-117.076057
49647363,32.7049676,-117.0038858
49254154,32.646564,-117.07476
49647374,32.779106,-116.975883
49319697,32.720615,-117.023041
49254161,32.6413875,-117.0727171
48992018,32.5728089,-117.0827821
48992019,32.5734758,-117.082776
48992020,32.5741197,-117.0827701
459378454,32.6259766,-116.9682511
49319705,32.721981,-117.020592
49254170,32.640156,-117.071747
459378459,32.6285502,-116.9673724
49254172,32.6397856,-117.0716483
459378464,32.6309979,-116.9644536
49123107,32.740936,-117.049744
49123108,32.7412478,-117.0499403
49319719,32.683872,-117.050919
49123111,32.7423544,-117.0510588
459378472,32.6173504,-116.9610469
49123117,32.7443115,-117.0530024
49581871,32.761734,-116.986717
49581872,32.76244,-116.986931
49123120,32.7443989,-117.0535827
49254192,32.64669,-117.07431
49123122,32.7454705,-117.057547
49123123,32.7457559,-117.0586963
49254194,32.78241,-117.164703
60657467,32.7684547,-117.1617579
49385278,32.758766,-117.051247
49254214,32.563625,-117.064957
49123143,32.7528765,-117.0644068
49123144,32.753674,-117.06488
49123145,32.755825,-117.065964
49254218,32.565086,-117.065063
4198141773,32.7470158,-117.1935169
49123149,32.758827,-117.066338
4198141776,32.7470345,-117.1937324
49123152,32.759575,-117.066391
49123158,32.761328,-117.0670923
49123159,32.7618597,-117.0670738
48861020,32.7957612,-117.2244016
1702137693,32.7717656,-117.2031949
49450846,32.665104,-117.062553
49123166,32.767162,-117.067673
49123167,32.768719,-117.068657
49123169,32.770134,-117.069557
49123172,32.7707643,-117.0698722
49319781,32.71022,-117.237
49319782,32.710248,-117.2371678
49123177,32.7738299,-117.0682906
49319786,32.710876,-117.240547
49123187,32.7768004,-117.0677574
49123190,32.7779514,-117.0673372
49123191,32.7784154,-117.067035
49123214,32.7846537,-117.0622825
49450895,32.6876805,-117.1254259
49581968,32.603413,-117.028763
49123217,32.7854107,-117.0628735
49123219,32.7868538,-117.0640665
49319831,32.5954107,-117.0337975
49123227,32.790743,-117.0658604
49123230,32.7924603,-117.0668131
49123243,32.754505,-117.022133
49123249,32.756386,-117.021111
49778609,32.642551,-117.015419
49516469,32.73283,-116.957962
1663864758,32.7303675,-117.2315857
49385397,32.70919,-117.010803
49188792,32.792362,-117.2425
49385398,32.710022,-117.011093
49385401,32.711456,-117.011612
49516474,32.733284,-116.957527
49123257,32.655121,-117.113571
49188797,32.794209,-117.243057
49123258,32.654163,-117.11705
49123263,32.658207,-117.101486
49188800,32.795116,-117.24334
49057729,32.755165,-117.031342
49057730,32.75602,-117.032021
49057731,32.785942,-117.011192
49188802,32.79607,-117.243629
49385407,32.587059,-117.070892
49057734,32.785797,-117.008751
49516483,32.769157,-117.109047
49188808,32.798042,-117.244232
49778627,32.789101,-117.171913
49188810,32.798973,-117.244522
49516491,32.769321,-117.106422
49188814,32.799904,-117.244812
3618213839,32.6005305,-116.9455481
49516503,32.714844,-117.001503
49516504,32.716702,-117.001503
49254360,32.786163,-117.056679
49516506,32.7185454,-117.0014975
49647590,32.633846,-117.061409
49319912,32.715397,-117.024353
48992238,32.585995,-117.117981
48992239,32.585987,-117.116737
49319924,32.744282,-117.229263
49123322,32.797283,-117.056641
4776235002,32.6756109,-117.1728594
4776235004,32.6754053,-117.1725935
49123326,32.6351558,-116.964304
49319935,32.745144,-117.229019
49778687,32.787994,-117.161263
49647618,32.661892,-117.011581
49647622,32.633282,-117.006104
49647628,32.633228,-117.005219
4619276303,32.7558269,-117.0539334
4619276304,32.7558713,-117.0547676
49123347,32.616154,-117.134819
49123348,32.615555,-117.134697
49123349,32.614403,-117.134468
49123350,32.613827,-117.134354
49123351,32.613686,-117.134323
4619276312,32.7551662,-117.0582734
4619276313,32.7546274,-117.0601225
49123361,32.772892,-117.041252
49385506,32.74295,-117.177032
49123364,32.774223,-117.040962
49319973,32.631069,-117.047371
49123365,32.774422,-117.040649
49385510,32.7062021,-117.2383966
48861229,32.677505,-117.080544
49451055,32.696499,-117.006462
48861231,32.676414,-117.080276
49123376,32.77758,-117.038162
49123379,32.780144,-117.03817
49123380,32.780979,-117.037727
49123381,32.69281,-117.087212
49451062,32.700562,-117.004143
49647670,32.568291,-117.073013
49123383,32.692818,-117.085129
49451066,32.70067,-117.004055
49647676,32.56752,-117.073082
49451074,32.702465,-117.002007
49057859,32.651146,-117.000412
49647684,32.795105,-116.98877
49057863,32.652267,-117.001663
49057866,32.652988,-117.002419
49057876,32.654182,-117.005539
49057877,32.657951,-117.000076
49057880,32.657375,-116.999603
49057885,32.657158,-116.997917
49123421,32.630173,-117.03141
49385566,32.7908952,-117.0178765
49123422,32.62936,-117.03109
49057889,32.657482,-116.996887
49385568,32.790897,-117.013672
49123428,32.627747,-117.031174
49385573,32.790897,-117.010811
49385575,32.7908895,-117.0070682
49582186,32.692364,-117.085129
49451117,32.790764,-117.143547
49582190,32.693245,-117.08165
49582189,32.693031,-117.082649
49123437,32.627296,-117.028069
3627782254,32.7352028,-117.0444149
49123438,32.70533,-117.1354696
49123440,32.70742,-117.135468
49123441,32.707948,-117.1354718
3627782260,32.7364585,-117.0444641
48992372,32.579494,-117.061256
49582209,32.697933,-117.072449
49582216,32.692188,-117.085136
49451149,32.774632,-117.085968
49057933,32.598469,-117.072144
49057934,32.5981798,-117.07214
49582227,32.742052,-117.2321199
49057946,32.606544,-117.055969
49057947,32.606777,-117.055077
2466156699,32.7926486,-117.2064204
49647774,32.634075,-117.073532
3590688931,32.6387805,-116.9702372
49451172,32.793118,-117.051651
1955958953,32.5749219,-116.954823
4357787818,32.7953389,-116.9601489
4357787820,32.7953479,-116.9623015
49451181,32.799835,-117.031563
4612657333,32.703719,-117.1504577
1663865032,32.7335602,-117.2382402
49123529,32.633198,-117.02903
49123534,32.632336,-117.028938
48992472,32.579975,-117.063148
49189081,32.644436,-116.956093
49320157,32.678982,-117.05442
49320158,32.678902,-117.053329
1955959008,32.62041,-116.9723496
49647840,32.7536915,-117.1925998
1955959010,32.6209675,-116.9701422
48992482,32.580776,-117.062767
1955959014,32.6605762,-116.975567
49058025,32.670624,-117.049149
5748330730,32.633837,-116.9388973
1930727661,32.793022,-117.2063207
49058031,32.723946,-117.047958
49320178,32.677231,-117.049492
49189106,32.768452,-117.199692
49189108,32.7687,-117.199867
