from,to,length,base_speed,oneway
49118415,49437723,134.209,25.0,False
49055247,49568802,209.737,25.0,False
49060105,49110056,417.39300000000003,25.0,False
49462390,49568814,240.442,25.0,False
49462424,49568814,168.53700000000003,25.0,False
49063137,49568814,127.848,25.0,False
275960147,49044541,57.729,25.0,False
49044543,49044541,448.44599999999997,25.0,True
49044543,1884935591,679.3829999999998,25.0,True
48929662,49044543,375.725,25.0,True
279041943,49175615,17.065,25.0,False
49175615,6134408655,2081.686,25.0,True
49065942,49175615,2798.99,25.0,True
276782143,276783648,279.791,25.0,True
278845891,276782143,114.045,25.0,True
49314097,49175623,155.128,25.0,False
49175623,279041943,941.129,25.0,True
279042772,49175623,1333.594,25.0,True
49058124,49568841,56.32,25.0,False
49516506,49568841,193.989,25.0,False
49257239,49568841,208.28,25.0,False
48881069,48913485,131.65699999999998,25.0,False
4344798292,1378530726,18.576,25.0,True
4344798292,289651220,322.87,25.0,True
49568854,49568852,75.67699999999999,25.0,False
49568876,49568852,111.921,25.0,False
49325135,49568852,113.09499999999998,25.0,False
49568876,49568854,48.894,25.0,False
49325137,49568854,106.231,25.0,False
49306723,49306722,58.563,25.0,False
49261809,49306722,75.06,25.0,False
49275699,49306722,76.995,25.0,False
279044992,49175657,13.584000000000001,25.0,False
49175657,49017144,2995.791000000001,25.0,True
6034893440,49175657,90.859,25.0,False
280487394,49175657,570.394,25.0,True
49122117,49437803,98.40700000000001,25.0,False
49671813,49437803,148.741,25.0,False
49587561,49568876,377.86300000000006,25.0,False
49126175,49306738,201.49099999999999,25.0,False
49119346,49306738,213.833,25.0,False
49317422,49306738,89.396,25.0,False
49335176,49437813,37.666,25.0,False
2436258941,2436258937,25.393,25.0,False
1831853007,275668090,7.136,25.0,False
4343385117,275668090,18.348,25.0,False
4341588622,275668090,40.004,25.0,True
49241230,49241228,43.558,25.0,False
49111116,49241230,29.888,25.0,False
49059859,49241230,96.741,25.0,False
49111116,49241234,55.868,25.0,False
49059859,49241234,274.144,25.0,False
49111112,49241234,152.313,25.0,False
48979111,1852345449,13.859000000000002,25.0,True
1971764120,48979111,108.298,25.0,False
1852345453,48979111,10.482999999999999,25.0,True
1190485170,1190442730,61.49999999999999,25.0,True
1190485170,49460727,54.58500000000001,35.0,True
1190485175,49460727,57.63400000000001,25.0,True
1190485175,1190442730,51.15300000000001,35.0,True
1190442724,1190485175,62.148999999999994,35.0,True
279046869,49175736,18.471,25.0,False
49175736,279047338,96.714,25.0,True
49017144,49175736,321.27,25.0,True
49306822,280915696,1512.2849999999994,55.0,True
49069373,49306822,281.862,25.0,True
49195210,4341652679,35.16,25.0,False
49580722,49634505,198.57100000000003,25.0,False
49306843,48945711,379.201,25.0,True
49306847,49306843,105.024,25.0,True
49306855,49306847,375.375,65.0,True
49136660,49700067,84.02699999999999,25.0,False
49050925,49700067,165.257,25.0,False
49730214,49700067,170.866,25.0,False
49306855,49251412,890.546,40.0,True
273313975,49306855,427.839,65.0,True
48979176,49014276,165.49,25.0,True
1852345439,48979176,22.848000000000003,25.0,True
1770167166,48979176,50.93600000000001,25.0,True
49074762,49175785,44.62,25.0,False
49448443,49634546,57.27,25.0,False
1245771305,49634546,73.768,25.0,False
49504877,49634547,38.348,25.0,False
49110265,49110263,83.795,25.0,False
49136667,49110263,310.67400000000004,25.0,False
49509672,49110265,58.887,25.0,False
49055592,49110265,83.663,25.0,False
49110272,49110269,63.88,25.0,False
49068721,49110269,226.42700000000002,25.0,False
49327112,49634559,101.59200000000001,25.0,False
49254141,49634559,121.175,25.0,False
49110275,49110272,129.622,25.0,False
49509510,49634563,85.805,25.0,False
49509521,49634563,137.586,25.0,False
49472380,49110276,73.847,25.0,False
49472379,49110276,74.607,25.0,False
49110280,49110276,173.14600000000004,25.0,False
49110275,49110276,196.148,25.0,False
49571416,49110275,75.569,25.0,False
49514150,49110275,75.893,25.0,False
49083698,49110280,240.799,30.0,False
49076423,49110280,159.85,25.0,False
49634571,49634568,49.597,25.0,False
49056943,49634568,6.694,25.0,False
49044748,49044747,77.738,25.0,False
49044753,49044747,266.678,25.0,False
49044753,49044747,420.67800000000017,25.0,False
49044752,49044748,203.81599999999997,25.0,False
49110284,49110281,345.2999999999999,25.0,False
49136559,49110281,138.28,25.0,False
49409281,49110281,102.20100000000001,25.0,False
49765875,49634571,338.61800000000005,25.0,False
49634573,49634571,89.52,25.0,False
49306895,276820772,329.023,25.0,True
49306895,48883409,433.25199999999995,65.0,True
49044753,49044752,49.724,25.0,False
49634575,49634573,38.857,25.0,False
48979214,1312588101,11.148,25.0,True
48979214,49118062,112.666,35.0,True
49004020,48979214,11.985999999999999,35.0,True
49131350,49634575,42.516999999999996,25.0,False
48982098,49634580,57.98,25.0,False
49112275,49634580,78.138,25.0,False
49112276,49634580,234.028,25.0,False
5380372709,4633353495,46.215,25.0,False
49044762,49113611,206.95,25.0,True
49346652,49044762,117.097,25.0,False
1266182953,49044762,352.43000000000006,25.0,True
49634592,49634591,200.63099999999997,25.0,False
49334534,49634591,202.287,25.0,False
49634593,49634592,97.829,25.0,False
49410786,49634592,98.579,25.0,False
49634595,49634593,53.313,25.0,False
49713708,49634593,154.605,25.0,False
49115822,565337378,38.284,25.0,False
49115818,565337378,58.123999999999995,25.0,False
49270797,49634595,101.12100000000001,25.0,False
49782551,49634595,157.93,25.0,False
49270797,49634598,153.245,25.0,False
49445954,49634598,158.446,25.0,False
49539107,49634598,299.376,25.0,False
49249691,49044778,99.84899999999999,25.0,False
49056856,49044782,121.916,25.0,False
49251204,49044782,79.212,25.0,False
49251349,49044782,88.476,25.0,False
49083499,49044782,210.49599999999998,25.0,False
49110320,49110319,51.417,25.0,False
49111287,49110319,250.71599999999998,25.0,False
49111280,49110319,78.086,25.0,False
49044785,49044784,203.60299999999998,25.0,False
49126144,49044784,47.902,25.0,False
49126143,49044784,50.79,25.0,False
48867147,49044785,148.937,25.0,False
49317400,49044785,48.632,25.0,False
49317398,49044785,50.045,25.0,False
459401742,49700146,52.347,25.0,False
459401745,49700146,245.609,25.0,False
2009709454,49700146,110.504,25.0,False
49110325,49110320,171.282,25.0,False
49207480,49110320,269.27099999999996,25.0,False
459401745,49700154,60.738,25.0,False
459401730,49700154,56.58,25.0,False
459401726,49700154,101.975,25.0,False
49375614,49634626,219.14,25.0,False
49213598,49634626,344.4380000000001,25.0,False
49569122,49569120,78.50399999999999,25.0,False
49341648,49569122,75.247,25.0,False
1164687887,49241443,77.972,25.0,False
1164684253,49241443,247.169,25.0,False
1164687495,49241443,797.0230000000001,25.0,False
49175910,49175908,126.819,25.0,False
49569129,49569125,285.097,25.0,False
4343003582,49175910,214.503,25.0,False
49112983,49634659,85.68,25.0,False
49050932,49634659,116.31200000000001,25.0,False
49178634,49634659,116.646,25.0,False
1243962727,1243962727,67.40899999999999,25.0,True
49070273,49569129,221.511,25.0,False
49674113,49569129,285.883,25.0,False
49595166,49241452,17.621,25.0,False
49241455,49241452,71.859,25.0,False
49595160,49241452,132.554,25.0,False
49241460,49241455,63.508,25.0,False
49175926,49175924,112.335,25.0,False
49194734,49241460,134.149,25.0,False
49522556,49241460,134.707,25.0,False
4343226594,49110391,12.175999999999998,25.0,False
49110393,49110391,198.257,25.0,False
49110391,4343226471,88.74700000000001,35.0,True
49119365,49110391,102.861,35.0,True
49110394,49110393,204.048,25.0,False
49190465,49110393,102.98899999999999,25.0,False
49126138,49110394,100.84,25.0,False
49459119,49634683,118.588,25.0,False
49459126,49634683,241.14700000000002,25.0,False
49110399,49110398,178.14,25.0,False
49190445,49110398,332.99300000000005,25.0,False
49190445,49110398,116.47,25.0,False
279049464,49110399,169.507,25.0,False
49190447,49110399,115.806,25.0,False
49110401,49110400,167.049,25.0,False
49190451,49110400,115.829,25.0,True
279049959,49110400,63.593,25.0,True
49190453,49110401,115.811,25.0,False
49110402,49110401,176.91299999999998,25.0,False
49052321,49110402,177.25099999999998,25.0,False
49190455,49110402,117.309,25.0,False
49012345,49110403,57.251000000000005,25.0,False
4343226596,49110403,99.84200000000001,25.0,False
49052321,49110403,177.356,25.0,False
49241482,49241480,57.086000000000006,25.0,False
49241487,49241482,75.62899999999998,25.0,False
49258115,49241482,206.651,25.0,False
49241490,49241487,86.464,25.0,False
49459119,49634704,48.885,25.0,False
49634711,49634704,117.10700000000001,25.0,False
49665406,49634704,267.403,25.0,False
49136965,49634704,150.407,25.0,False
49258115,49241490,138.14,25.0,False
49136966,49634711,255.187,25.0,False
49325994,49241497,197.59900000000002,25.0,False
3283254773,49241497,84.816,25.0,False
3283254780,49241497,77.027,25.0,False
49325993,49241497,116.44,25.0,False
49313179,49503647,104.234,25.0,False
49130708,49503647,212.06900000000002,25.0,False
49241508,49241503,48.117,25.0,False
457727404,457727393,33.882,25.0,False
457727399,457727393,51.808,25.0,False
356616547,457727393,72.862,25.0,False
49241510,49241508,171.101,25.0,False
2654249508,49241510,17.371,25.0,False
49326003,49241510,115.448,25.0,False
457727404,457727399,39.046,25.0,False
356616192,457727399,148.735,25.0,False
356616550,457727404,114.20299999999999,25.0,False
49241516,49326009,116.967,40.0,True
49385962,49241516,120.951,40.0,True
49700272,49700270,79.327,25.0,False
49213637,49700270,19.537,25.0,False
49674832,49700270,70.062,25.0,False
295787953,49200266,203.227,25.0,True
1715964814,295787953,107.005,25.0,True
1880018536,295787953,102.023,25.0,True
49110453,49110452,73.389,25.0,False
49337704,49110452,172.326,25.0,False
49151248,49110453,233.80900000000003,25.0,False
295198136,48878428,119.87,25.0,True
295199836,295198136,717.9399999999998,25.0,True
49307071,49307072,288.728,65.0,True
49110466,49110465,89.65899999999999,25.0,False
49119621,49503686,275.069,25.0,False
49516854,49503686,74.553,25.0,False
49319471,49503686,220.25099999999998,25.0,False
1742429778,1742429643,121.368,25.0,True
2630770151,2630770133,16.006,25.0,False
459797416,2630770133,113.881,25.0,False
2630770133,2630770837,734.7170000000001,25.0,True
5151096128,2630770133,170.54,25.0,True
3259541595,49176032,18.358,25.0,False
3259524186,49176032,505.686,45.0,True
3259541595,49176036,69.92399999999999,25.0,False
2630770151,2957503414,154.96200000000002,25.0,True
2630770165,2630770151,115.42000000000002,25.0,False
2630770840,2630770151,720.6560000000002,25.0,True
48867642,49044969,310.35,25.0,False
48990944,49044969,82.553,25.0,False
49275699,49503722,72.777,25.0,False
49049393,49503722,215.66099999999997,25.0,False
49252026,49503722,55.093999999999994,25.0,False
49176049,49176047,84.42,25.0,False
49085805,49176047,143.243,25.0,False
49176051,49176049,79.378,25.0,False
49125910,49176049,196.945,25.0,False
49125911,49176051,198.062,25.0,False
49176266,49176051,81.36399999999999,25.0,False
2957503360,2630770165,69.913,25.0,False
5296472360,2630770165,20.294,25.0,False
1742429737,1742429686,14.545,25.0,False
1742182012,1742429686,101.887,25.0,False
1742072497,1742429686,114.111,25.0,True
49634840,49634839,51.31399999999999,25.0,False
49578150,49634840,128.14600000000002,25.0,False
49241652,49241624,357.01400000000007,25.0,False
49407800,49241624,119.956,25.0,False
49308580,49634844,58.401,25.0,False
49007601,49307165,479.733,55.0,True
1742429737,1742429747,61.973,25.0,True
1199494091,1742429737,387.66100000000006,25.0,True
49525490,49634860,165.546,25.0,False
49308535,49569327,83.809,25.0,False
1717067316,1717067313,413.298,25.0,False
1717067313,1833036161,639.2120000000001,25.0,True
1717067440,1717067313,189.573,25.0,False
1742429747,1742072497,53.117,25.0,True
1742429747,1742429778,513.96,25.0,True
49252716,1717067316,182.095,25.0,False
1833036161,1717067316,175.984,25.0,False
49407800,49241652,76.018,25.0,False
49594591,49241652,125.447,25.0,False
49125906,49176120,59.378,25.0,False
49503801,49503800,60.673,25.0,False
49461307,49503800,77.618,25.0,False
49074960,49503800,96.59,25.0,False
5560098362,5560100348,64.20700000000001,25.0,True
5884008120,5560098362,26.076,25.0,True
5884008134,5560098362,28.837,25.0,True
49241661,49241659,101.596,25.0,False
49058583,49241659,85.632,25.0,False
49067521,49241659,60.268,25.0,False
49176131,49176130,80.187,25.0,False
49176270,49176130,15.135,25.0,False
49539067,49176130,151.51,25.0,False
49052350,49176131,80.61,25.0,False
49125917,49176131,218.178,25.0,False
49176136,49176134,80.51,25.0,False
49052350,49176134,80.176,25.0,False
49125920,49176134,216.68900000000002,25.0,False
49119341,49176136,83.734,25.0,False
49125921,49176136,215.96099999999998,25.0,False
49312161,49634891,161.099,25.0,False
49338416,49241683,78.22399999999999,25.0,False
49241686,49241683,104.82700000000001,25.0,False
49338424,49241683,141.986,25.0,False
49338424,49241686,117.20700000000001,25.0,False
49599240,48914007,155.664,25.0,False
48914010,48914007,6.005,25.0,True
49634908,49634905,115.441,25.0,False
48914015,48914013,18.232,25.0,False
49241696,49241695,40.604,25.0,False
49713980,49241695,41.952,25.0,False
49393011,49241695,73.61500000000002,25.0,False
462015262,2660064869,166.94299999999998,25.0,False
49307242,49307241,86.259,25.0,False
49193291,49307242,84.40799999999999,25.0,False
49125875,49176179,176.50799999999998,25.0,False
49176179,49074655,116.38600000000001,25.0,True
49072353,49176179,115.367,25.0,True
49176183,49176185,56.222,25.0,True
49186747,49176183,177.601,25.0,False
49186744,49176183,143.45600000000002,25.0,False
49074655,49176183,115.501,25.0,True
49503868,49503866,30.078000000000003,25.0,False
1702080035,49503866,45.396,25.0,False
49176187,49176191,86.01899999999999,25.0,True
49242216,49176187,121.325,25.0,False
49523790,49634940,107.333,25.0,False
49242216,49176191,86.715,25.0,False
49125882,49176191,176.611,25.0,False
49125884,49176192,176.641,25.0,False
49176192,49176194,116.497,25.0,True
49335750,49438337,34.235,25.0,False
49125886,49176194,176.678,25.0,False
49176194,49116161,115.15799999999999,25.0,True
461487182,3696189059,253.77,25.0,False
49242909,3696189059,142.793,25.0,False
3011867928,49176201,177.477,25.0,False
49248118,49176204,177.331,25.0,False
49248116,49176204,92.535,25.0,False
49176204,49176206,68.865,25.0,True
3401277068,4341680874,33.245,25.0,True
4341687890,3401277068,81.714,25.0,True
49176206,49176207,51.636,25.0,True
49312661,49176207,176.435,25.0,False
49215265,49176211,43.187,25.0,False
49176214,3378940875,26.678,25.0,True
49176214,633025294,101.56200000000001,25.0,True
49079453,49438360,130.287,25.0,False
49315783,49438360,361.0630000000001,25.0,False
49085802,49176230,175.768,25.0,False
49080931,49110700,84.945,25.0,False
49047358,49110700,85.693,25.0,False
49112967,49110700,114.32,25.0,False
49110702,49110701,86.6,25.0,False
49110701,49308685,114.379,25.0,True
49080931,49110701,84.50500000000002,25.0,False
49344786,49110701,114.62200000000001,25.0,True
49110703,49110702,85.59,25.0,False
49308686,49110702,115.301,25.0,True
49110704,49110703,85.141,25.0,False
49110703,49308687,116.222,25.0,True
49438388,49438384,133.47,25.0,False
1717067440,49252716,398.72600000000006,25.0,True
49252716,1717067440,398.227,25.0,True
49110705,49110704,85.693,25.0,False
49110705,49308688,116.73299999999999,25.0,True
49110706,49110705,83.541,25.0,False
49179474,49438388,331.096,25.0,False
49313729,49110706,116.088,25.0,False
49308691,49110706,117.5,25.0,False
49120829,49110706,195.516,25.0,False
49110713,49110711,21.91,25.0,False
49110751,49110713,128.481,25.0,False
49111648,49110713,227.601,25.0,False
49110715,49110714,87.111,25.0,False
49249719,49110714,117.48200000000001,25.0,False
49249722,49110714,114.985,25.0,False
49110716,49110715,85.696,25.0,False
49308609,49110715,117.09700000000001,25.0,False
49110717,49110716,83.917,25.0,False
49344176,49110716,115.42200000000001,25.0,False
49308611,49110716,117.553,25.0,False
49083490,49110717,84.53399999999999,25.0,False
49308612,49110717,116.213,25.0,False
49308614,49110718,116.191,25.0,False
49083490,49110718,85.404,25.0,False
49110719,49110718,88.015,25.0,False
1715964686,49438399,244.7,25.0,False
49438399,49472850,536.622,25.0,True
2361175964,49438399,351.59,25.0,True
49332044,49110719,116.199,25.0,False
49308615,49110719,117.09700000000001,25.0,False
49110720,49110719,81.39699999999999,25.0,False
49308616,49110720,117.088,25.0,False
49308618,49110720,197.71900000000002,25.0,False
49123830,49438402,30.648000000000003,25.0,False
49401411,49110722,120.012,25.0,False
49308622,49110722,115.868,25.0,False
49110723,49110722,85.039,25.0,False
49308625,49110723,116.755,25.0,False
49060947,49241797,89.402,25.0,False
49241799,49241797,200.773,25.0,False
49332003,49241797,167.09400000000002,25.0,False
49384323,49241799,53.963,25.0,False
49241800,49241799,22.142,25.0,False
48939405,295329481,644.637,65.0,True
48939406,295329481,330.749,25.0,True
49176268,49176266,81.384,25.0,False
49125912,49176266,203.43200000000002,25.0,False
49045198,49045195,155.114,25.0,False
49045198,49045195,836.1789999999999,25.0,False
49176270,49176268,79.393,25.0,False
49345054,49176268,167.34599999999998,25.0,False
49125914,49176268,203.735,25.0,False
49241806,49241804,201.833,25.0,False
49060941,49241804,98.87200000000001,25.0,False
49125916,49176270,203.829,25.0,False
348086006,348085964,35.73900000000001,25.0,False
48867651,348085964,86.338,25.0,False
49319008,49241806,100.223,25.0,False
49241809,49241806,114.956,25.0,False
49060941,49241806,291.1090000000001,25.0,False
49110742,49110739,212.737,25.0,False
49308604,49110739,130.012,25.0,False
48951912,49110742,336.342,25.0,False
49259523,49110742,147.371,25.0,False
48868946,49241817,302.653,25.0,False
49176953,49241817,97.587,25.0,False
49060960,49241817,73.264,25.0,False
49700571,49700570,81.362,25.0,False
49142450,49700571,68.362,25.0,False
49336833,49700571,205.213,25.0,False
49241821,49241819,38.564,25.0,False
49248138,49241821,102.09200000000001,25.0,False
49176872,49241821,109.016,25.0,False
49142450,49700575,16.278,25.0,False
49313377,49110751,78.059,25.0,False
49482350,49110751,145.91,25.0,False
295198433,295201193,1208.745,25.0,True
295199255,295198433,411.55,25.0,True
417772866,295198433,979.2469999999997,25.0,True
49085214,49176292,109.695,25.0,False
49659690,49176292,63.726000000000006,25.0,False
49125945,49176292,168.707,25.0,False
49125949,49176292,120.53399999999999,25.0,False
49151928,49110756,66.193,25.0,False
49110767,49110756,290.649,25.0,False
49110767,49110756,132.751,25.0,False
49085214,49176295,86.436,25.0,False
49125950,49176295,109.902,25.0,False
49125953,49176298,112.645,25.0,False
1257280533,49176298,28.142,25.0,False
49151944,49110767,140.69799999999998,25.0,False
49514051,49110772,167.46,25.0,False
49110773,49110772,48.822,25.0,False
348086006,348086006,416.44199999999995,25.0,False
49110777,49110776,82.387,25.0,False
49065622,49110776,128.741,25.0,False
49110778,49110777,10.444,25.0,False
49664684,49110777,54.95399999999999,25.0,False
49527770,4600127226,101.679,25.0,False
49110779,49110778,101.87200000000001,25.0,False
49081972,49110778,252.03700000000003,25.0,False
49268092,49110779,110.14,25.0,False
49124127,49110779,285.422,25.0,False
49268076,49110779,102.647,25.0,False
49110781,49110780,14.654000000000002,25.0,False
49124127,49110780,17.328,25.0,False
49124129,49110780,87.65100000000002,25.0,False
384996632,49110781,261.252,25.0,False
49124115,49110781,214.175,25.0,False
49583054,3639762699,57.42,25.0,False
2990326296,49176332,203.747,25.0,False
5523922702,5887801192,59.666,25.0,True
48994430,5523922702,39.536,25.0,False
5686451987,5686451985,136.769,25.0,False
49066865,5686451985,84.65100000000001,25.0,False
49066853,5686451985,167.636,25.0,False
49659317,49438496,103.34,25.0,False
49176356,49176354,73.66,25.0,False
49178147,49176356,91.069,25.0,False
49252782,49176356,139.39600000000002,25.0,False
49110824,49110823,199.877,25.0,False
49276783,49110823,97.98899999999999,25.0,False
49211690,49438504,303.13599999999997,25.0,False
49110825,49110824,30.467,25.0,False
49278489,49110824,47.591,25.0,False
49110826,49110825,201.274,25.0,False
49110827,49110826,216.34,25.0,False
49527288,49110826,79.727,25.0,False
49110828,49112512,47.573,25.0,True
49110833,49110828,189.94,25.0,False
49581073,49110833,218.618,25.0,False
49321114,49110833,81.398,25.0,False
49110835,49110834,47.108000000000004,25.0,False
49321099,49110834,156.838,25.0,False
49352246,49110834,306.52,25.0,False
49321100,49110835,173.46900000000002,25.0,False
49099045,49099043,77.479,25.0,False
49048014,49099045,226.25099999999998,25.0,False
49538992,49110854,33.57,25.0,False
49110857,49110854,82.735,25.0,False
49080986,49110854,216.645,25.0,False
49110861,49110857,85.78200000000001,25.0,False
49544300,49110857,70.244,25.0,False
49110864,49110861,92.16,25.0,False
49717371,49110861,88.12899999999998,25.0,False
4343291726,2668996615,60.015,25.0,True
4343291730,4343291726,12.685,25.0,True
2626657811,275668816,55.393,25.0,True
49110867,49110864,70.62700000000002,25.0,False
49110867,49110864,267.082,25.0,False
5717326552,4343291730,85.905,25.0,True
49076830,49110867,81.395,25.0,False
49076830,49110868,58.6,25.0,False
49112402,49110868,251.37,25.0,False
49052475,1334206297,228.634,25.0,False
49110890,49110889,58.93,25.0,False
49278474,49110889,121.79299999999999,25.0,False
49250502,49110889,125.713,25.0,False
49635206,49635178,347.89599999999996,25.0,False
49252538,49635178,233.524,25.0,False
49110891,49110890,58.126999999999995,25.0,False
4592821921,49110890,141.07,25.0,False
49249239,49110891,201.78,25.0,False
49504307,49110891,204.641,25.0,False
49110894,49110893,62.266999999999996,25.0,False
49249248,49110894,201.57,25.0,False
49504300,49110894,200.78,25.0,False
49110896,49110894,118.081,25.0,False
4343291759,2668996615,29.656,25.0,True
49251143,4343291759,40.65,25.0,True
49504304,49110896,202.176,25.0,False
49249252,49110896,202.725,25.0,False
3932053361,3932058281,21.750999999999998,25.0,True
48986560,3932053361,52.926,25.0,True
3932058281,3932053365,31.608,25.0,True
48986560,3932053365,12.26,25.0,True
5824434716,5824405366,106.32799999999999,40.0,False
5824405366,49083720,87.036,40.0,True
3932053368,48986560,35.746,25.0,True
49458001,3932053368,140.267,25.0,False
3932053373,3932053368,37.925,25.0,True
5546270596,5546270586,26.857,25.0,False
5546270596,5546270586,26.857,25.0,False
49581269,5546270586,74.086,25.0,False
49581269,5546270586,74.086,25.0,False
3932053373,48986560,11.652999999999999,25.0,True
2875100451,3932053373,10.611999999999998,25.0,True
49084871,5546270596,63.287,25.0,False
49084871,5546270596,63.287,25.0,False
49657317,49635206,76.304,25.0,False
5546270738,5546270608,39.416,25.0,False
5546270738,5546270608,39.416,25.0,False
49120693,5546270608,21.121,25.0,False
49120693,5546270608,21.121,25.0,False
48979885,49393526,839.9750000000001,25.0,True
48979885,48979890,330.355,25.0,True
48979890,49181856,996.3319999999997,25.0,True
48979890,48951900,700.7610000000001,25.0,True
49438644,49438643,60.997,25.0,False
49053270,49438644,88.117,25.0,False
48914361,48914365,327.1040000000001,25.0,True
48914361,48996331,735.413,65.0,True
48874955,48914361,501.465,65.0,True
48914365,48914372,819.285,25.0,True
1717067714,1717067712,12.71,25.0,False
1717067712,1717067714,442.83,25.0,True
1717067759,1717067712,394.805,25.0,True
1717067714,1717067759,409.119,25.0,True
1717067716,1717067714,299.9190000000001,25.0,False
48914372,49543675,200.15900000000002,65.0,True
48947569,48914372,249.365,65.0,True
48914378,277146142,1208.182,25.0,True
1378530752,48914378,1238.415,65.0,True
49110990,49110987,85.587,25.0,False
49110991,49110990,15.257,25.0,False
49110990,49317049,942.445,50.0,True
48863817,49110991,716.382,25.0,False
49317064,49110991,340.60400000000004,45.0,True
49458160,49504218,102.10600000000001,25.0,False
1717067759,1717067758,228.543,25.0,False
1717067776,1717067759,122.601,25.0,False
49115231,49504253,59.922,25.0,False
49307651,49307646,111.925,25.0,False
49242114,49242112,113.60600000000001,25.0,False
49068820,49242112,109.789,25.0,False
49242116,49242114,112.47200000000001,25.0,False
49731537,49242114,81.59899999999999,25.0,False
49314789,49307651,76.001,25.0,False
49411153,49307651,48.07,25.0,False
49242117,49242116,227.648,25.0,False
49115823,49242117,79.917,25.0,False
49115818,49242117,107.335,25.0,False
49176585,49176584,44.577,25.0,False
49390432,49176584,62.666000000000004,25.0,False
49268123,49176584,158.21699999999996,25.0,False
49131980,49242122,145.899,25.0,False
48871230,49242122,144.54199999999997,25.0,False
49242127,49242122,65.14399999999999,25.0,False
504754288,5546270738,98.735,25.0,False
504754288,5546270738,98.735,25.0,False
49119516,49242131,80.714,25.0,False
49516119,49242131,253.989,25.0,False
1167679508,1167679756,105.698,25.0,True
1167679756,1167679508,105.76799999999999,25.0,True
49117161,49242133,90.01,25.0,False
49056242,49242133,126.16799999999999,25.0,False
49111063,49111062,50.69,25.0,False
49636173,49111062,80.953,25.0,False
1167679724,1167679512,314.385,25.0,False
1167701482,1167679512,70.77799999999998,25.0,False
1167679569,1167679512,260.65,25.0,False
1167679673,1167679511,45.332,25.0,False
1167679511,1167679511,667.164,25.0,False
1167679582,1167679516,42.868,25.0,False
1167679556,1167679516,369.23699999999997,25.0,False
1167679680,1167679516,271.487,25.0,False
1167679727,1167679518,25.886999999999997,25.0,False
1167679736,1167679521,76.899,25.0,False
1167679676,1167679521,150.222,25.0,False
1167679550,1167679521,61.146,25.0,False
49242148,49242146,89.84100000000001,25.0,False
49242145,49242146,210.437,25.0,False
49669889,49242146,494.801,25.0,False
49117166,49242145,275.747,25.0,False
1167679614,1167679524,64.935,25.0,False
1167679550,1167679524,62.371,25.0,False
1167679720,1167679524,134.92600000000002,25.0,False
49242150,49242148,94.87700000000001,25.0,False
49669892,49242148,495.708,25.0,False
49276118,49242150,496.535,25.0,False
1167679672,1167679528,48.896,25.0,False
1167679578,1167679530,72.914,25.0,False
1167679745,1167679530,24.345,25.0,False
1167679549,1167679530,114.35,25.0,False
49137385,49242154,90.335,25.0,False
49311195,49242154,89.80799999999999,25.0,False
49451697,49242154,233.624,25.0,False
49504304,49504300,118.575,25.0,False
48877312,49504300,69.22800000000001,25.0,False
49638695,49504304,201.83599999999998,25.0,False
1167679724,1167679537,32.538000000000004,25.0,False
49504308,49504307,35.547,25.0,False
49250502,49504307,267.575,25.0,False
1167679602,1167679542,155.722,25.0,False
1167679756,1167679542,21.308000000000003,25.0,False
2667901968,1167679542,66.08500000000001,25.0,False
1167679591,1167679549,79.271,25.0,False
1167679726,1167679549,145.08700000000002,25.0,False
1167679676,1167679550,98.794,25.0,False
5546270782,5716939661,101.295,25.0,True
49570264,5546270782,52.37000000000001,25.0,False
5716939660,5546270782,97.10700000000001,25.0,True
49111112,49111104,163.502,25.0,False
1167679680,1167679556,96.788,25.0,False
1167679688,1167679556,91.818,25.0,False
1167679709,1167679556,266.045,25.0,False
49111116,49111112,151.0,25.0,False
49135897,49242187,95.789,25.0,False
49242190,49242187,104.90100000000001,25.0,False
49221717,49242190,104.20100000000001,25.0,False
49346199,49242190,99.489,25.0,False
1167679658,1167679567,44.324,25.0,False
49242196,49242192,202.46800000000005,25.0,False
49221717,49242192,98.34799999999998,25.0,False
1167679724,1167679569,73.362,25.0,False
1167679602,1167679569,320.38000000000005,25.0,False
49176675,49176658,502.55400000000003,25.0,False
49176675,49176658,255.68099999999998,25.0,False
49594591,49176658,96.637,25.0,False
49085255,49111122,159.91599999999997,25.0,False
49085252,49111122,127.85399999999998,25.0,False
356616754,49504335,82.57,25.0,False
49246343,49504335,264.83799999999997,25.0,False
49242200,49242196,116.529,25.0,False
49442483,49242196,200.767,25.0,False
1167679578,1167679575,40.842,25.0,False
1167679575,1167679681,20.106,25.0,True
1167679748,1167679575,44.79,25.0,True
49064322,49242200,85.87700000000001,25.0,False
1167679610,1167679578,58.39,25.0,False
1167679591,1167679578,81.417,25.0,False
49245023,49242208,412.35900000000004,25.0,False
49313492,49242208,201.929,25.0,False
2667901960,1167679586,48.848,25.0,False
2667901965,1167679586,63.397,25.0,False
2667901967,1167679586,46.658,25.0,False
49242214,49242213,176.495,25.0,False
49465322,49242213,57.79,25.0,False
49125882,49242214,177.335,25.0,False
49408827,49242214,114.569,25.0,False
4343226471,48941069,14.025,35.0,True
48941068,4343226471,12.19,25.0,False
1167679726,1167679591,63.167,25.0,False
49242217,49242216,90.85700000000001,25.0,False
49242218,49242217,176.99099999999999,25.0,False
1167679717,1167679594,104.115,25.0,False
