from,to,weight
48990679,2802972985,2.96012
49121752,49124113,6.52988
49121752,391104422,10.07584
2149550553,49123122,0.3916
49121749,49268085,4.06976
49121755,49121756,2.57256
49121755,49121754,1.92528
2149550556,49123120,0.34208
2149550556,49190984,1.8696
49121757,49121756,3.09924
49121757,49196939,8.45956
49121756,49133215,5.3624
49121756,49522588,8.47124
49383906,49335382,2.57804
49383906,49142641,22.09208
49514980,49406097,6.81972
49514980,49449860,5.59316
49514980,49514985,4.84664
49514980,49449849,7.71908
356616682,356616718,3.28376
356616682,356616681,4.01348
49056235,49056236,2.9542
49056236,49056237,2.04608
49056238,49056242,4.4208
356616683,356616716,3.224
356616684,356616716,5.2928
49056242,49451172,8.97032
49121776,49121781,5.89916
49383924,4616476181,2.10784
49383924,49383949,2.80264
49383924,49383927,9.56868
49056245,49085754,1.11576
49056245,49056248,2.36772
49383927,49383949,10.24532
49056248,49456280,1.64188
49056248,49056250,5.67144
49056250,49056252,3.43636
49056252,49080923,6.25568
356616716,356616754,3.24392
356616718,356616736,3.22604
356616718,356616720,4.10724
49383949,49673708,3.60284
49580562,49580563,1.9206
49580562,49409249,6.49016
49580562,49202236,3.4594
49580567,49124438,7.59116
356616735,356616736,4.05548
356616736,356616737,2.43336
49056289,49056290,4.88368
49056289,49730133,11.075
49056290,49056291,4.99116
49056290,49130804,4.35756
49515046,49515048,2.88936
49515046,49669931,2.00308
49515046,49124631,2.5828
49515048,49078779,2.28052
49515048,49584459,5.48628
49515048,49534473,8.1088
49056298,49056301,3.61784
49056298,49056298,21.59776
49056301,49083652,3.95408
49056301,49083651,3.85228
356616753,356616754,2.54656
356616754,356616755,1.64976
49711684,49528917,7.06984
49711684,49459349,7.19888
49711684,49711688,4.23956
49711684,49068152,3.8824
49515076,49116204,7.68948
49515076,49069131,4.37164
49711688,49528920,7.05344
49711688,49459353,7.10748
49515080,49410256,4.37736
49580626,49329022,14.29636
49515095,49116228,7.74496
49515098,49116229,7.74588
49252959,49252965,10.06732
49056355,49056356,2.9392
49056355,49656525,1.3566
49056355,49656522,1.00076
49252965,49338163,3.45336
49056364,49056367,5.59872
49515117,49116246,7.7186
49515117,49077851,4.956
49384047,49389891,4.21008
49384047,49456398,5.71188
49252977,49252979,3.49888
49252977,652446643,26.45776
49252977,652446386,15.93168
49056370,49056371,3.26672
49056371,49056374,2.82016
49056371,49142721,7.1012
49515122,49269559,4.50756
49252979,652446430,2.45568
49515135,49515137,4.65348
49515137,49515139,4.62356
49515139,49531325,8.33072
49515142,49535156,8.24356
49515144,3695767838,8.30772
49777316,49145421,6.34392
49580714,49344179,3.36772
49580715,49083493,3.51324
49580715,49344179,3.31208
49580716,49083493,3.541
49056431,49132454,3.61456
49056431,49056438,11.0626
49580722,49580727,4.87964
652446386,652446643,3.82436
652446386,652446448,2.6132
49121971,49121972,15.92072
49121972,49389406,3.65264
49056438,49132460,4.37912
49121973,49065099,8.03832
49121979,49069200,3.34296
49121983,49214885,7.416
49121983,49121987,3.32864
49121987,49395535,4.01508
49121987,49121992,6.26996
49515205,49515208,5.64112
49515205,49061112,5.62052
49515205,49598690,1.92776
48990929,48990934,2.60696
49711828,49662392,1.66976
49711828,49711836,1.2042
49711828,49711834,0.87684
49122003,49122007,7.96992
49122003,49068713,8.12216
49122007,49670994,4.88612
48859865,4341810274,4.24988
49122008,49122013,11.86404
49515229,49064014,0.596
49122014,49122015,5.99256
49122014,49581051,2.7818
49122015,49122016,1.70012
49122016,49321114,6.7412
49056483,49056484,14.63148
49056484,5151115141,7.07608
49515235,49268201,4.28396
48990944,48867651,2.67188
48990954,48867644,7.21632
48990954,48867651,3.69228
48990954,48990965,2.60644
652446448,652446474,4.18848
652446448,652446484,3.00832
49449717,49389631,4.0266
49187575,49187577,1.6086
49777403,49723083,1.894
49056512,49142227,4.27992
49056512,49344942,5.77332
49056514,49056515,8.9916
49056514,49056534,4.29472
49056515,49056516,1.22688
49056516,49056517,7.10736
49318661,49318664,3.93892
49056517,49056518,5.31172
49056519,49056520,2.331
49318664,49396074,3.61204
49056521,49056522,1.8554
49056521,49056520,2.91052
49056523,49056524,2.99696
49056523,49056522,3.397
49056523,49474092,7.64128
49056524,49056525,4.76556
49056525,49056526,3.53868
49056526,49074055,3.68292
49056522,48935004,7.4332
49318668,49077422,5.44856
49318668,5673840334,28.90304
49318668,49326553,4.4914
49318668,49136860,6.03664
49646346,49656032,13.31412
1715964686,49123833,0.7304
49056534,49270128,4.02828
652446484,652446489,2.23068
652446484,652446496,6.324
49122075,49122087,8.78368
49122075,49646442,5.7364
49122075,49397143,4.022685714
652446496,652446505,2.95472
49187622,49187624,1.84568
49187622,49659353,28.0838
5755407143,5755407145,0.6684
5755407143,5755407144,1.12652
49056551,49056556,2.55396
49056556,49056557,2.23672
49122090,49122091,4.99432
49122091,49123694,4.86628
49056567,49056568,2.86016
49056568,49056569,3.45224
49056568,49188491,9.1998
49318713,49143181,6.79528
49056569,49056572,4.31948
49056569,49141811,3.20688
49056569,49188493,8.78112
49056572,49056575,2.95764
49056572,49188493,10.10488
49318719,49466602,15.58344
49056576,49266265,2.175571429
49056576,49056577,6.54832
49122114,49537874,1.85708
49122114,49537871,1.43576
49122115,49122116,1.66348
49122116,49388584,3.79776
49122116,49075054,5.7606
49122117,49064109,3.9702
49122118,2234369920,6.38836
49122118,49075054,3.17852
49318730,49517125,3.90408
49318730,49517091,15.84156
49318743,49318745,1.99252
49318745,49337004,3.14116
49318745,49326571,11.10904
49318745,49336990,9.9612
4702440292,4702440301,1.90644
49777510,49777512,1.72248
49777510,49777517,0.60652
4702440296,4702440307,0.40288
49646442,49662356,4.962542857
49515379,49475966,3.04548
4702440307,2666304925,15.93936
48860023,49116204,4.4574
48860023,371176545,6.20624
49449849,49449854,5.19844
49449849,49074706,3.25616
48860025,48860026,0.79672
48860025,49197083,1.25692
48860027,48860028,0.59844
48860028,49069123,4.08792
49449854,49449860,5.40024
48860026,49260641,2.91012
49712002,49135201,8.38852
49449860,49074698,3.3454
49449869,49217495,1.71268
3376188302,3376188304,1.27848
3376188304,3376188305,2.21132
3376188304,3376188308,6.17068
3376188305,3376188307,1.53332
3376188305,3376188306,1.31528
48925586,48925587,0.68524
48925587,48946588,2.13512
3376188308,3376188315,4.19332
49712021,49343662,3.17956
48925590,48925591,0.24236
48925591,49518547,5.11168
48925591,49656624,18.61484
3376188313,3376188315,0.69092
3376188314,3376188315,0.56176
1409059739,1409059745,5.18196
1409059739,49538760,4.86384
1409059739,1409059741,7.99184
1409059741,1409059743,2.75568
1409059741,49521544,2.88368
1409059741,49064496,8.12968
1409059742,1409059743,1.40192
1409059743,1409059751,3.793
1409059747,1409059751,4.7044
49515419,49405148,5.50248
49580965,49063794,5.132
49580965,49063798,9.12912
1715964832,49123858,0.64172
1409059751,1409059755,5.09648
1409059754,1409059755,1.12252
1409059755,1409059759,4.24552
1409059758,1409059759,2.73112
1409059759,1409059765,6.97004
652446643,652446650,1.92416
49777588,49649498,7.9084
49777588,49603317,4.46236
1409059765,1409059770,5.217
1409059765,1409059786,6.54352
1409059766,1409059769,1.49776
1409059768,1409059770,2.07036
1409059769,1409059774,4.14496
1409059769,49267668,11.8944
1409059770,1409059774,2.34188
3378940857,49125847,2.32124
3378940857,49248091,7.12296
3378940857,3932028117,1.14816
1409059774,1409059777,1.7452
1409059774,1409059776,4.70068
1409059775,1409059777,1.62468
1409059777,1409059810,7.12616
4702440377,49266285,9.36828
48860101,48860102,0.40012
48860102,49664691,14.24524
49580999,49399999,3.9922
49580999,49400001,9.33132
48860103,48860104,0.25472
49318858,49318861,1.846
49318858,49389470,6.41668
49318861,49318861,8.15736
48860105,49123149,4.83
48860105,49123145,8.69452
49056719,49056720,4.6816
49056723,48879763,8.75156
1715964875,49123960,0.72876
1715964875,49124364,3.99264
3378940891,49125848,2.00884
3378940891,49125850,2.5486
3378940891,3378941326,0.94812
49056735,49056736,3.3104
49056735,2817183073,6.47256
49056736,49585222,5.69772
49056736,2817183067,3.60692
49187810,49187811,9.00944
49581030,49064726,12.03092
49581030,49610672,13.0982
49581032,49581034,3.79888
49581032,49583368,11.56444
49581034,49581035,1.2838
49581035,48961854,3.08308
49056746,49195762,6.71148
49056748,49056749,8.0038
49581045,49518592,7.88676
49581048,49586382,3.8522
49581048,49065098,6.56248
49581049,49320579,6.6816
49581051,49581057,4.92576
49318908,49318913,6.1506
49318908,49411089,5.69448
49318908,49411105,8.98928
49318913,49318916,5.38304
49318913,49646702,3.13504
49581057,49581062,3.18852
49581057,49207057,7.47428
49318916,49318921,2.0462
49581062,49321116,3.51244
49318921,49132008,7.80512
49318921,49258967,4.76768
49515530,49083323,3.155
49515530,1713352276,3.0888
49515530,49074580,12.50532
49384461,49084650,8.10824
49384461,49267739,4.44848
49384463,49384465,8.03424
49384463,49267742,4.56732
49712146,49067195,2.17852
49187859,49187861,7.02756
49056790,49056791,2.11012
49056790,49080199,4.07088
49056791,49056799,6.84624
49056791,49056799,9.49068
49384465,49384468,8.04152
49384465,49267744,4.48804
49515547,49399459,3.84812
49187868,49187870,5.2096
49187868,49214110,2.10236
49056799,49056802,4.45696
49515551,49274411,6.34888
49056802,49080202,5.13272
49056802,49056808,6.44672
49581095,4589870418,4.83672
49581095,49581109,3.376
49581095,49082135,12.81432
49056808,49056809,3.71176
49581098,49581097,3.23024
49581098,49674189,8.3174
49581098,49581118,0.17932
49384495,49384510,6.02976
49384495,49458091,3.95916
49384495,49387766,4.52968
49056816,49056817,5.79988
49056817,49141962,6.39524
49318964,49318965,3.43676
49581110,49581118,8.43044
49318968,49083996,2.4822
49318968,49318972,2.76964
49318972,49281123,4.93756
49450047,49450047,2.6018
49253453,49253454,3.20916
49253453,49602094,5.19992
49056846,49056847,3.14216
49056846,49060984,4.54016
49056846,49060983,2.68436
49056847,49056848,3.07564
49056847,49060985,8.303
49056848,49060982,10.4426
49056853,49269552,4.67908
49056853,49056854,3.2924
49318998,49197129,7.4832
49056855,49056854,3.42772
49056855,49056856,3.46676
49056855,49344105,4.62056
49056856,49083529,4.6088
49319001,49474092,1.7998
49056854,49606879,4.66972
49056859,49056861,4.00152
49056861,49056863,4.05888
49777758,49282301,6.10232
49056863,49056864,3.99528
49056864,49064765,8.1088
49056864,49064767,4.71924
49056864,49056865,4.08128
49056865,48939644,4.0786
49319014,49517501,3.88712
49319017,49264938,8.79192
49319017,49280814,3.25636
49646702,49411105,10.05884
49646702,49411107,11.65084
4848323696,4848323700,2.7978
4848323696,4848323700,5.129
49056894,49056895,3.61468
49056894,49398422,2.4356
49056894,49398433,6.7422
49056895,49056896,4.01812
49056896,49056897,8.72884
49646722,49327088,3.49844
49646722,49147148,2.2644
49646722,49080965,3.83372
49056902,49515922,16.9644
49646730,49074037,2.04452
49646740,49534609,4.53264
49777813,49454917,1.13784
49384601,49213260,12.3308
49253528,49125848,7.10028
49253528,49408850,2.36228
49253528,49408855,4.59308
6044617888,6044617919,3.00748
6044617888,6044617944,3.24368
6044617888,6044617912,2.82592
1164676264,1164676340,7.08476
1164676264,1164676300,4.17316
1164676264,1164676289,8.95652
49646763,49325567,1.73228
49646763,49646767,2.35856
49319084,49064309,13.26544
49056942,49056943,4.89516
49646767,49011078,2.86196
49646767,49464423,5.8112
49056946,49056947,1.48448
49056946,49336117,0.31868
49056946,49336121,2.44064
49777842,49059322,1.72204
49253556,49463876,1.73596
49253556,49253565,4.77908
49581238,49278449,7.99536
49581238,49352246,8.0824
49581238,49594716,4.66588
6044617912,6044617931,7.72972
6044617912,6044617926,3.24332
49581244,49581245,2.96184
49581245,49063101,3.79072
49581245,49064346,7.55948
49581246,49668144,4.98908
6044617918,5263062237,1.96072
6044617919,5263062237,3.12296
6044617919,6044617939,5.60916
6044617920,5263061303,4.72124
6044617920,5263061295,6.29444
6044617920,5263062231,3.26344
1164676289,1164676340,15.79744
49581252,49581254,7.81484
49581252,48943150,8.26508
1346473154,461827593,24.10888
1346473154,461827593,4.15032
1346473154,49214963,5.19408
49581254,49726633,1.48844
49581254,49142135,8.0966
49581254,49668162,4.62988
6044617923,6044617948,3.20076
6044617923,5263062231,3.43624
6044617923,5263061294,6.0598
49581256,49272159,3.02488
49581257,49207055,3.81736
49581258,49207055,2.16168
49777859,49321174,4.90252
6044617926,5263061287,22.08532
6044617926,6044617931,10.733
6044617926,6044617948,3.26388
1164676293,1164676355,8.82492
1164676293,1164677793,2.58828
1164676293,1164676340,2.30392
3581906117,3581906117,2.75632
3581906117,3581906109,12.9
6044617931,6044617939,2.42112
1164676299,1164676324,2.23816
1164676299,1164677822,3.13956
1164676299,1164677912,3.06752
6044617935,5263062237,6.33428
6044617935,6044617939,3.77812
49712340,49137021,2.3086
49581269,5684305906,1.598
49581269,5684305906,1.598
49581270,49190240,6.3114
1164676304,1164676318,2.5026
1164676305,1164676318,3.67476
49319129,49319130,4.72924
49319129,49133314,3.044
49319129,49074686,4.514942857
49581275,49058358,4.51336
6044617944,5263061294,3.25804
6044617944,6044617948,6.03344
6044617949,5263062221,2.58152
6044617949,6044617961,3.17208
6044617949,6044617973,15.24884
1164676318,1164676324,2.00832
49581283,49281640,8.20356
49581283,49668181,4.65124
49581284,49668187,4.63192
1164676324,1164677917,7.56548
49253608,49253616,15.18188
49253608,49519241,3.872
49581289,49117847,5.02696
49581290,49581291,1.67316
49581290,49386880,6.45588
6044617961,5263061316,5.851
6044617961,6044617974,5.0648
6044617962,5263061309,1.32192
6044617962,5263061307,3.1446
49253616,49259168,3.49304
49581300,49581302,9.17828
49581300,49779065,8.36372
49581302,49581303,3.85656
49319161,49150522,5.07092
6044617973,6044617974,2.86932
5306486012,5306486013,2.10092
5306486012,5306486017,0.57432
5306486012,5306487423,1.56364
49319165,49319166,1.19308
49319166,49735709,2.29004
5306486014,2293221063,1.69048
5306486014,5306487423,2.01228
5306486014,5306486013,1.58516
1175096576,49401476,3.22708
5306486013,5306486015,0.62284
49581315,49085698,3.09688
5306486018,2293221068,1.80508
5306486018,5306486020,1.63452
5306486020,5306486019,0.63272
5306486020,5306487421,4.05604
49319176,49194555,2.95056
1164676355,1164677791,5.27904
1164676355,1164677868,7.689
3633220880,49065095,4.0382
3633220880,3633220881,4.84388
49253648,49253650,1.86156
49646870,49646871,3.84768
49646870,49541496,3.92476
49646871,49646876,3.63756
49646875,49646876,0.51236
3551300894,3551300899,2.06572
3551300895,2627730784,1.81288
3551300896,3312571540,1.04004
3551300897,2627730774,0.78436
3551300898,2627730787,1.92972
3551300899,2627730776,0.91824
3551300899,2627730782,0.83408
3551300899,3551300901,1.6492
3551300900,3551300902,1.27312
3551300900,2627730782,0.84568
3551300900,3551300903,2.11264
3551300902,3551300904,1.24364
3551300902,3551300905,1.84636
3551300904,3551300907,1.90264
3551300906,3551300908,2.48824
49646899,49527425,5.37728
49646899,49722700,6.16636
49319224,49347408,7.19744
49319224,49319230,8.23576
49319230,49347408,3.53888
49319230,49270119,10.76192
49319230,49144679,3.6846
4231826751,49328487,13.64552
49777996,49384927,2.37588
49646928,49409834,2.74876
49646928,49655545,4.91808
49581394,49734614,2.1312
49581395,49581396,3.4534
49581395,49534557,7.9576
49057131,49057133,6.56456
49057133,49074064,3.12236
49319280,49319304,9.95612
49057139,49057140,3.2398
49057139,49071619,16.62896
49057140,49057141,3.3342
49057140,49071619,14.15588
49057140,49071607,15.57648
49057141,49265690,6.11556
3378941299,49215265,4.01368
3378941299,3378941326,1.3112
3378941299,3378941318,2.78664
49188221,49075657,13.71572
49188229,49450895,1.24616
3378941319,49465322,0.7106
3378941319,3378941324,4.47612
3378941319,3378941321,9.95216
49712525,49067188,4.73368
3378941326,49215263,3.27604
49515922,2817170163,5.1886
49057183,49069979,5.78724
49057183,49076015,1.7964
49450400,49450399,1.58744
49450400,49410164,3.40732
49450400,49076181,3.15984
49581496,49581496,21.39136
49581496,49201749,1.61836
49188286,49188288,7.61648
49188288,49142235,2.6924
49384896,49384920,13.788
49188311,49188313,8.0594
49122775,49122776,8.05056
49122775,49322897,4.6302
49122776,49122777,8.01172
49122777,49080901,8.02508
49122777,49322898,4.62664
49122778,49122779,8.79124
49122778,49080901,8.17056
49122778,49322901,4.65556
49384924,49384927,6.6866
49384924,49597142,6.38388
49122779,49122780,6.79072
49122779,49344836,4.70312
49122779,49322903,4.65288
49384927,49384935,4.05684
49384938,49384944,5.22044
49384938,49592936,3.93216
49122795,49079128,3.88944
49122795,48885581,6.62308
4699491820,4699491843,4.68008
49122796,49079128,3.73908
49122796,49279752,3.49788
49122796,48885582,10.42664
49122800,49122804,6.73364
49122800,49403399,14.98648
49581556,49398333,3.7176
49581557,49538987,6.04012
49581557,49398333,3.98976
49581557,49080984,8.15084
49581557,49583068,8.036
49122804,49063765,3.1706
49122804,49063757,10.4892
49122808,5674144881,2.02808
49122814,49342249,1.93692
49057281,49057282,8.06184
49581570,49581574,3.73772
49057282,49057283,8.05204
1739492869,49143301,0.71488
49057283,49057284,0.7016
49057284,49057285,1.79064
49057284,48945305,1.4288
49057285,49057286,1.6754
49057286,48948920,4.33968
49122820,49122821,1.26788
49122821,3696938698,5.4818
49057295,49147036,2.92532
49581587,49080641,5.1396
49581587,49064717,3.76732
49057297,49057298,7.7084
49581583,49064147,5.33984
49581583,49137506,2.70744
49581583,49071924,3.66176
49581583,49604683,3.31652
49122831,49123257,15.03484
49122831,49071299,20.7984
1739492889,49143348,0.7968
6208261658,6208261659,0.66432
6208261659,6208261660,0.97188
49581600,49459187,4.57568
49581600,49542041,6.85932
49516065,49516067,2.08228
49516067,49407802,1.78052
49450534,49395047,6.31628
49319467,49319471,5.06404
49057328,49057329,6.4022
49385019,49453923,7.2704
49385019,49385031,9.68536
49778244,49146660,2.74884
1739492934,49058094,0.79176
3718024787,3499674210,0.43268
3718024787,5161343930,7.24832
5136158293,5136158296,0.91364
49057367,49057375,8.24232
49057367,49609606,8.65336
49057375,49057377,1.96244
49057375,49341545,10.3292
49057377,49057425,3.73912
49712741,2361175950,1.59608
49516139,49468067,2.3204
49057389,49057397,5.154
49122929,49083626,10.24156
49122932,49122933,1.93664
49122932,49068013,5.99764
49122932,49068017,12.08248
49057397,48934944,6.0592
49122933,49122937,4.37472
49122937,49068009,14.27044
49712774,49076697,2.30492
49057414,49057415,5.83296
49057420,49069108,5.19656
49057421,48934944,4.547
49057421,49134708,4.1462
49057421,3586517653,6.89684
49188491,49188493,3.21704
49188497,49135862,8.02256
49188497,49079919,4.02468
49188497,49274351,4.04432
49188497,49188501,16.10324
49188501,49274354,4.04656
1175096981,49069106,4.57352
49122962,49080800,2.8896
49122963,49122967,2.94296
49122963,49404866,2.7414
49647252,49648251,4.27708
49647252,49647261,15.08904
49778326,48871230,3.89764
49647261,49079524,8.67924
49647261,49079515,20.29772
1739493025,49143340,0.69164
49712822,49589654,3.85068
49712826,1715723553,1.7926
49712826,49732773,11.42448
49581758,49581759,2.37512
49581759,49581760,0.169
49581760,49581762,4.49676
49581760,3403455090,1.96704
459378367,459378368,3.92008
459378367,459797291,3.76764
459378367,459976062,2.48456
459378368,459976199,3.32832
459378368,459975895,3.00044
459378368,459976193,2.78896
49254084,49194648,5.74416
459378381,459976030,7.67232
459378381,459797277,4.40664
49254095,49080892,6.42692
49188560,49070337,3.20956
49188560,49188580,16.32856
49188560,49188580,7.247
459378385,459797268,5.2604
459378386,49143402,53.69452
459378386,459378388,4.18748
49254106,49254113,1.92032
49254106,49282751,3.32944
49450721,49450727,4.94468
49254113,49254118,3.08928
49254113,49720589,1.5754
49647330,49647334,4.02596
49647330,49149197,4.76516
49188580,49321215,1.01584
49188580,49321226,0.81704
49254118,49254120,4.3514
49450727,49123322,22.49548
49254124,49254192,3.30824
49254124,49254139,11.99552
49254124,49254139,12.10064
49123057,49123058,3.85492
49123057,49068842,3.35144
49123057,49130420,6.45312
49123058,49123059,4.00584
49123058,49130427,4.93008
49254139,49254141,3.313
49254141,49254142,1.67908
49254141,49259507,6.23196
49254142,49254161,7.31716
49254142,49254170,14.22452
49254145,49213489,8.70412
49254154,49254192,1.77604
49254154,49213489,15.43396
49647374,49202523,8.5656
49319697,49319705,11.2662
49254161,49254170,7.24148
48992018,48992019,2.96632
48992018,3575445224,5.60292
48992019,48992020,2.86404
48992019,49004644,10.5798
49319705,49387413,3.5318
49319705,49072620,13.50068
49254170,49254172,1.68844
49254172,49282751,1.14912
49123107,49346253,5.3834
49319719,49213352,1.36136
459378472,3312571539,7.35108
49123117,49190984,2.2952
49581871,49581872,3.24056
49123120,4341493337,0.73464
49254192,4614638078,1.57964
49123122,4341493341,0.5648
49123123,1715723546,0.60928
49123123,4341493343,0.52568
49254194,49067569,1.48088
49254214,49192901,3.25768
49254214,49254218,6.52312
49123143,4341493376,0.48672
49123144,49668994,5.03552
49123144,49123145,10.391
49123145,49664700,7.33908
49123149,49123152,3.35012
49123149,49066931,3.37044
49123166,49064984,4.8846
49123166,49123167,13.57668
49123167,49064984,0.718028571
49123167,49123169,5.098114286
49319781,49319782,0.6402
49319782,49068772,4.58024
49319782,49192792,4.23524
49123177,3322212648,0.44712
49319786,49133370,4.10056
49319786,49192800,4.26668
49123214,304728612,0.58576
49581968,49134736,1.88588
49123219,49406085,7.25
49319831,49073968,8.1188
49123227,49406097,3.62332
49123230,49205732,2.10532
49123230,304728589,0.63916
49123243,49123249,9.78984
49778609,49387135,1.1468
49516469,49272978,11.06676
49516469,49393782,1.97616
49516469,49516474,2.63524
49516469,49273003,3.2172
49385397,49385398,3.85644
49188792,49068168,4.582
49188792,49126698,12.62388
49188792,49059260,7.01992
49188797,49584913,7.07784
49188797,49059264,7.079
49188797,49188800,4.1706
49188797,49068168,3.89352
49123263,49609258,8.12204
49188800,49584917,7.0516
49188800,49188802,4.37968
49188800,49059266,7.08652
49057729,49057730,4.57304
49057731,49057734,9.238
49188802,447978696,4.25288
49057734,49081073,8.77216
49516483,49073163,4.33124
49516483,49346806,3.25028
49188808,49059272,7.1274
49188808,49188810,4.28048
49188808,447978669,4.20452
49778627,49081025,11.21828
49188810,49188814,4.28056
49188810,49059274,7.10644
49516491,49073163,5.6512
49188814,49059276,7.103
3618213839,3618216276,25.843
49516503,49674045,0.4266
49516503,49516504,8.26404
49516504,49516506,8.19912
49516504,49058118,15.69556
49254360,49214189,33.35444
49254360,1763830490,15.87244
49647590,49322112,4.80468
49319912,49069711,13.23128
49319912,49059416,3.23588
48992238,48992239,4.6622
49319924,49346211,0.7936
49319924,49319935,5.8122
49319924,49319935,4.97108
49319935,49341812,0.88656
49647622,49647628,3.42
49647628,49662414,1.81092
49647628,49081783,3.77284
4619276303,4619276304,3.1266
4619276303,4341493602,1.9094
4619276303,1715731313,6.91052
4619276304,49401349,3.36484
4619276304,4341493606,1.90316
4619276304,4619276312,13.61944
49123350,49123351,0.6378
4619276312,49144653,2.57936
4619276312,4341493388,1.83736
4619276312,4619276313,7.32008
4619276313,49336846,1.90624
49123361,49068315,4.96412
49123361,49676089,3.14108
49385506,419816396,1.583
49123364,49123365,1.46752
49123364,49068315,1.25704
49123364,49324823,2.36304
49319973,49136576,5.7724
49123365,49123376,19.88708
49123365,49676089,6.99788
49385510,6047113830,3.19184
48861229,49059385,0.48608
48861229,49059384,2.62208
48861229,48861231,4.96788
49451055,49610383,2.767
49123376,1763829586,8.8108
49123376,49211472,9.08288
49123379,49123380,4.06664
49123379,1763829587,2.00936
49123381,49123383,7.80664
49451062,49451066,0.58244
49647670,49647676,3.45404
49647670,49532444,3.45736
49647670,49781050,5.77376
49123383,49582186,2.01932
49451066,49451074,11.17224
49057859,49057863,6.8512
49057863,49672219,2.38532
49057863,49057866,4.28928
49057866,49083584,1.47836
49057866,49057876,15.1962
49057877,49057880,3.14428
49057877,49324939,8.76712
49057877,49671146,6.58884
49057880,49057885,6.57588
49057885,49057889,4.2242
49123421,49123422,3.80956
49123421,49609696,9.95556
49123421,49280307,9.6676
49385566,49256847,4.07744
49385566,49084019,8.76248
49385566,4706253803,2.21516
49123422,49123428,7.37332
49123422,49741432,2.91656
49385568,49084019,6.9584
49123428,49123437,13.58376
49385573,4706253795,1.9766
49385573,49081080,11.8118
49385573,49081079,14.75916
49385575,49403393,1.9582
49385575,49081080,2.18292
49385575,49203998,7.63296
49582186,49582216,0.78324
49582186,49582189,9.765
49451117,49141805,4.56548
49582190,49582189,3.85864
49582190,49064349,11.5862
3627782254,49077031,1.32796
3627782254,3627782260,5.72652
49123438,49065742,1.93576
49123438,49066055,3.38984
49123438,49726645,1.9348
49123440,49123441,2.34848
49123440,49344235,3.42836
49123440,49065746,1.93864
49582209,6112585948,3.25472
49451149,49269505,3.89088
49451149,49463658,22.06752
49057933,49057934,1.2864
49582227,49191139,2.82448
49582227,49137359,4.08392
49057946,49057947,3.49912
49057947,49124741,3.22056
3590688931,2667698017,1.5068
4357787818,4357787820,8.0484
49451181,49544472,4.33132
4612657333,49668144,2.32964
1663865032,49735403,6.3846
49123529,49123534,4.13576
49123534,49123791,3.32168
49123534,49074686,6.573428571
48992472,48952980,1.73308
48992472,48992482,6.70356
48992472,48992482,3.85212
49189081,49189081,16.52636
49320157,49320158,4.09992
49320158,49129507,3.53752
49647840,49587563,4.61324
49647840,49647840,3.17448
48992482,49005047,2.6518
49058025,49265790,3.06112
49058025,49265786,2.68804
1930727661,49189172,0.95124
49058031,49058037,9.21064
49058031,49067212,6.81608
49320178,49189548,6.13568
49320178,49194957,3.62804
49189106,49189108,1.068833333
49189108,49189110,2.076466667
49189110,49189115,4.570166667
49189115,49189117,4.761466667
49189117,49189118,2.571733333
49189118,49189125,4.222766667
49058049,49058109,3.13004
49058049,49058052,5.45012
49058049,49195371,4.52056
49058052,49058056,3.2362
49058052,49335852,4.83208
49189125,1414176872,0.65144
49385734,49385738,1.7812
49058056,49058057,3.1982
49058056,49058057,14.458
49058057,49058060,4.32604
49254664,49254666,1.977
49254664,49254666,3.76316
49254664,49328047,3.99088
49058060,49058066,8.51324
49058060,49474380,5.14728
49058060,49474361,4.32304
49254667,49254669,1.13628
49254667,49254666,2.83756
49189135,49189137,3.62256
49189135,1414176872,4.15072
49254669,49254680,5.06212
49189137,49189139,3.5798
49058066,49058069,3.24316
49058066,49788640,6.15992
49189139,49128634,3.5026
3625816340,3625816341,3.30792
49058069,49058074,5.2574
3625816341,3625816342,3.20064
3625816342,49345051,1.56436
3625816342,49345047,1.60372
49254680,49189510,4.23204
49058074,4976334442,0.3318
49058074,49058079,8.89912
49058079,49058081,2.91412
49058081,49058085,3.29148
49058081,49060271,8.18408
49058085,49058094,11.87784
49189162,2309012405,0.51988
49189162,49528129,3.82288
49189164,2309012398,0.51736
49058095,49058102,18.24696
49058095,49595000,14.24004
49189166,2309012477,0.52264
49189172,2466159233,0.53688
49451325,49204058,5.40864
49058116,49060210,0.8944
49058116,49058118,8.25344
49058116,49674045,15.23924
49058118,49058120,10.28504
49058120,49058121,0.30688
49058120,49518547,9.37388
49058121,49058122,8.92236
49058121,49058124,5.9534
49058122,49058123,5.80464
49058124,49058125,1.42776
49713483,49266136,9.14324
1930727763,1930727765,13.46372
1930727763,49461584,13.26288
1930727763,1733147731,7.70848
49516914,49335682,2.90196
400527736,400527738,0.95808
49779065,49779073,3.33868
400527738,49070843,3.50796
400527738,49070844,1.62812
49713539,1734859929,8.65352
49713539,49074602,3.94072
400527750,3327509721,1.04584
400527750,3327509639,6.8496
49123720,1740963552,0.55812
3832910230,3832910231,2.1102
3832910230,49475701,1.779
49385882,49385884,10.70832
3832910241,4341753424,1.74664
49451426,49451651,4.00392
49451426,49451433,7.51296
49451426,49396970,7.38092
49451426,49279775,3.288
49123758,1740963564,0.41468
49123758,3344301228,3.28012
49779118,49520097,3.92312
49123760,1740963548,0.37416
49123762,1740963512,0.34232
